"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"317","Utvisning","18:47","","Johan Westbom","IBK Runsten","Period2","Hårt spel 2",2,"IBK Runsten - KAIS Mora IF","Jonas Ottosson","Patrik Trofast","Jonas Ottosson, Patrik Trofast"
"318","Utvisning","13:46","","Anton Mellquist","IBK Runsten","Period3","För många spelare på plan",2,"IBK Runsten - KAIS Mora IF","Jonas Ottosson","Patrik Trofast","Jonas Ottosson, Patrik Trofast"
"319","Utvisning","15:06","","Kristian Adolfsson","Hagunda IF","Period2","Slag",2,"FBI Tullinge - Hagunda IF","Björn Hedman","Nicklas Sundgren","Björn Hedman, Nicklas Sundgren"
"320","Utvisning","00:00","","Albin Andersson","Team Thorengruppen SK","Period2","Fördröjande av spelet",2,"Hudik/Björkberg IBK - Team Thorengruppen SK","Tomas Edstrand","Rickard Olsen","Tomas Edstrand, Rickard Olsen"
"321","Utvisning","18:32","","Adam Hansson","Team Thorengruppen SK","Period2","Fasthållning",2,"Hudik/Björkberg IBK - Team Thorengruppen SK","Tomas Edstrand","Rickard Olsen","Tomas Edstrand, Rickard Olsen"
"322","Utvisning","15:32","","Måns Höglin","Team Thorengruppen SK","Period3","Hårt spel 2",2,"Hudik/Björkberg IBK - Team Thorengruppen SK","Tomas Edstrand","Rickard Olsen","Tomas Edstrand, Rickard Olsen"
"323","Utvisning","18:41","","Jack Noaksson","AIK IBF","Period2","Slag",2,"AIK IBF - Gävle GIK","Christoffer Markovski","Patric Terelius","Christoffer Markovski, Patric Terelius"
"324","Utvisning","14:04","","Kevin Lieback Asp ","AIK IBF","Period3","Hårt spel 5",5,"AIK IBF - Gävle GIK","Christoffer Markovski","Patric Terelius","Christoffer Markovski, Patric Terelius"
"325","Utvisning","16:48","","Alex Kjellbris","AIK IBF","Period3","Slag",2,"AIK IBF - Gävle GIK","Christoffer Markovski","Patric Terelius","Christoffer Markovski, Patric Terelius"
"326","Utvisning","08:56","","Carl Nordström","AIK IBF","Period2","Hårt spel 2",2,"Salems IF - AIK IBF","Glenn Boström","Håkan Söderman","Glenn Boström, Håkan Söderman"
"327","Utvisning","07:49","","Jesper Andersson","AIK IBF","Period3","Liggande spel",2,"Salems IF - AIK IBF","Glenn Boström","Håkan Söderman","Glenn Boström, Håkan Söderman"
"328","Utvisning","09:39","","Tobias Lindström","Salems IF","Period3","Slag",2,"Salems IF - AIK IBF","Glenn Boström","Håkan Söderman","Glenn Boström, Håkan Söderman"
"329","Utvisning","15:32","","Linus Hansson","KAIS Mora IF","Period1","Hands",2,"Hudik/Björkberg IBK - KAIS Mora IF","Mikael Andersson","Leif Borglund","Mikael Andersson, Leif Borglund"
"330","Utvisning","01:41","","Alexander Hallvars Persson ","Hudik/Björkberg IBK","Period2","Otillåten trängning",2,"Hudik/Björkberg IBK - KAIS Mora IF","Mikael Andersson","Leif Borglund","Mikael Andersson, Leif Borglund"
"331","Utvisning","06:45","","Mattias Larsson","KAIS Mora IF","Period2","Obstruktion",2,"Hudik/Björkberg IBK - KAIS Mora IF","Mikael Andersson","Leif Borglund","Mikael Andersson, Leif Borglund"
"332","Utvisning","11:29","","Albert Östman","Hudik/Björkberg IBK","Period3","Låsning av klubba",2,"Hudik/Björkberg IBK - KAIS Mora IF","Mikael Andersson","Leif Borglund","Mikael Andersson, Leif Borglund"
"333","Utvisning","18:36","","Rickard Rydell","FBI Tullinge","Period1","Hög klubba",2,"Wibax-Piteå IBK - FBI Tullinge","Jonas Tidsjö","Jakob Westerlund","Jonas Tidsjö, Jakob Westerlund"
"334","Utvisning","13:56","","Kevin Öhlund","Wibax-Piteå IBK","Period2","Fasthållning",2,"Wibax-Piteå IBK - FBI Tullinge","Jonas Tidsjö","Jakob Westerlund","Jonas Tidsjö, Jakob Westerlund"
"335","Utvisning","09:39","","Marcus Renberg","Wibax-Piteå IBK","Period3","Slag",2,"Wibax-Piteå IBK - FBI Tullinge","Jonas Tidsjö","Jakob Westerlund","Jonas Tidsjö, Jakob Westerlund"
"336","Utvisning","15:08","","Anders Alsén","FBI Tullinge","Period3","Hög klubba",2,"Wibax-Piteå IBK - FBI Tullinge","Jonas Tidsjö","Jakob Westerlund","Jonas Tidsjö, Jakob Westerlund"
"337","Utvisning","19:02","","Anton Ahlbäck","Wibax-Piteå IBK","Period3","Slag",2,"Wibax-Piteå IBK - FBI Tullinge","Jonas Tidsjö","Jakob Westerlund","Jonas Tidsjö, Jakob Westerlund"
