"","Referee","Arena","CountPerArena","TotalCount","Lag","AntalMatchPerLag"
"93","Patric Jonsson, Niclas Olsson","Ljusne Idrottshall",1,1,"Jemtland Innebandy Utv",1
"94","Patrick Cederblad, Anders Johansson","Fränsta Sporthall",3,11,"FBC Lo",1
"95","Patrick Cederblad, Anders Johansson","Fränsta Sporthall",3,11,"Fränsta IK",3
"96","Patrick Cederblad, Anders Johansson","Fränsta Sporthall",3,11,"Wallviks IK",1
"97","Patrick Cederblad, Anders Johansson","Fränsta Sporthall",3,11,"Jemtland Innebandy Utv",1
"98","Patrick Cederblad, Anders Johansson","Hagahallen",2,11,"Sundsvall FBC Utveckling",1
"99","Patrick Cederblad, Anders Johansson","Hagahallen",2,11,"Hudik/Björkberg U",1
"100","Patrick Cederblad, Anders Johansson","Hagahallen",2,11,"Klockarbergets BK",1
"101","Patrick Cederblad, Anders Johansson","Hagahallen",2,11,"Alfta IBK",1
"102","Patrick Cederblad, Anders Johansson","Njurundahallen",4,11,"Sundsvall FBC Utveckling",1
"103","Patrick Cederblad, Anders Johansson","Njurundahallen",4,11,"Hudik/Björkberg U",1
"104","Patrick Cederblad, Anders Johansson","Njurundahallen",4,11,"Fränsta IK",1
"105","Patrick Cederblad, Anders Johansson","Njurundahallen",4,11,"Jemtland Innebandy Utv",1
"106","Patrick Cederblad, Anders Johansson","Njurundahallen",4,11,"Klockarbergets BK",4
"107","Patrick Cederblad, Anders Johansson","Sundsvalls Sporthall-A",2,11,"Wallviks IK",1
"108","Patrick Cederblad, Anders Johansson","Sundsvalls Sporthall-A",2,11,"Sundsvall FBC Utveckling",1
"109","Patrick Cederblad, Anders Johansson","Sundsvalls Sporthall-A",2,11,"Sundsvall FBC Ungdom",1
"110","Patrick Cederblad, Anders Johansson","Sundsvalls Sporthall-A",2,11,"IBK Härnösand",1
"111","Patrick Cederblad, Roger Lundbäck","Fränsta Sporthall",1,1,"Sundsvall FBC Ungdom",1
"112","Patrick Cederblad, Roger Lundbäck","Fränsta Sporthall",1,1,"Fränsta IK",1
"113","Patrik Sjöberg, Hans Söderblom","Skönsbergshallen",1,1,"Sundsvall City IBC U",1
"114","Patrik Sjöberg, Hans Söderblom","Skönsbergshallen",1,1,"Fränsta IK",1
"115","Peder Lövdahl, Göran Norberg","Bollstahallen",1,2,"Sundsvall FBC Ungdom",1
"116","Peder Lövdahl, Göran Norberg","Bollstahallen",1,2,"FBC Lo",1
