"","X","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"486",486,"Utvisning","05:53",NA,"Emanuel Nyström","Skellefteå IBS","Period3","Liggande spel",2,"Skellefteå IBS - IBF Dalen","Manuel Garzon","Thanasis Provatas","Manuel Garzon, Thanasis Provatas"
"487",487,"Utvisning","06:27",NA,"Sam Gillblad","Skellefteå IBS","Period3","Obstruktion",2,"Skellefteå IBS - IBF Dalen","Manuel Garzon","Thanasis Provatas","Manuel Garzon, Thanasis Provatas"
"488",488,"Utvisning","13:12",NA,"William Bodén","IBF Dalen","Period3","Otillåten trängning",2,"Skellefteå IBS - IBF Dalen","Manuel Garzon","Thanasis Provatas","Manuel Garzon, Thanasis Provatas"
"489",489,"Utvisning","17:15",NA,"Jonathan Persson","Skellefteå IBS","Period3","Obstruktion",2,"Skellefteå IBS - IBF Dalen","Manuel Garzon","Thanasis Provatas","Manuel Garzon, Thanasis Provatas"
"490",490,"Utvisning","03:14",NA,"Joel Sjöström","Örnsköldsvik IBF /IBK","Period1","Liggande spel",2,"Örnsköldsvik IBF /IBK - Gimonäs Umeå IF","Andreas Eriksson","Mattias Karlsson","Andreas Eriksson, Mattias Karlsson"
"491",491,"Utvisning","15:38",NA,"Erik Jakobsson","Gimonäs Umeå IF","Period1","Slag",2,"Örnsköldsvik IBF /IBK - Gimonäs Umeå IF","Andreas Eriksson","Mattias Karlsson","Andreas Eriksson, Mattias Karlsson"
"492",492,"Utvisning","10:39",NA,"Tim Åsgran","Gimonäs Umeå IF","Period2","Slag",2,"Örnsköldsvik IBF /IBK - Gimonäs Umeå IF","Andreas Eriksson","Mattias Karlsson","Andreas Eriksson, Mattias Karlsson"
"493",493,"Utvisning","12:42",NA,"Nestor Salvador","Örnsköldsvik IBF /IBK","Period2","Slag",2,"Örnsköldsvik IBF /IBK - Gimonäs Umeå IF","Andreas Eriksson","Mattias Karlsson","Andreas Eriksson, Mattias Karlsson"
"494",494,"Utvisning","12:42",NA,"Nestor Salvador","Örnsköldsvik IBF /IBK","Period2","Protest mot domslut",2,"Örnsköldsvik IBF /IBK - Gimonäs Umeå IF","Andreas Eriksson","Mattias Karlsson","Andreas Eriksson, Mattias Karlsson"
"495",495,"Utvisning","05:46",NA,"Elias Beimark","Örnsköldsvik IBF /IBK","Period3","Slag",2,"Örnsköldsvik IBF /IBK - Gimonäs Umeå IF","Andreas Eriksson","Mattias Karlsson","Andreas Eriksson, Mattias Karlsson"
"496",496,"Utvisning","13:49",NA,"Chris Hägglund","Örnsköldsvik IBF /IBK","Period3","Hårt spel 2",2,"Örnsköldsvik IBF /IBK - Gimonäs Umeå IF","Andreas Eriksson","Mattias Karlsson","Andreas Eriksson, Mattias Karlsson"
"497",497,"Utvisning","14:48",NA,"William Höglander","Hörnefors IF","Period1","Osportsligt uppträdande",12,"Gamla Stan IBK - Hörnefors IF","Alvin Gustavsson","Elias Norden","Alvin Gustavsson, Elias Norden"
"498",498,"Utvisning","03:41",NA,"Arvid Oscarsson","Hörnefors IF","Period2","Hårt spel 2",2,"Gamla Stan IBK - Hörnefors IF","Alvin Gustavsson","Elias Norden","Alvin Gustavsson, Elias Norden"
"499",499,"Utvisning","11:37",NA,"Rasmus Persson","Gamla Stan IBK","Period2","Hårt spel 2",2,"Gamla Stan IBK - Hörnefors IF","Alvin Gustavsson","Elias Norden","Alvin Gustavsson, Elias Norden"
"500",500,"Utvisning","08:02",NA,"Tim Sjöström","Gamla Stan IBK","Period3","Obstruktion",2,"Gamla Stan IBK - Hörnefors IF","Alvin Gustavsson","Elias Norden","Alvin Gustavsson, Elias Norden"
"501",501,"Utvisning","13:36",NA,"Albin Gustavsson","Hörnefors IF","Period3","Hårt spel 2",2,"Gamla Stan IBK - Hörnefors IF","Alvin Gustavsson","Elias Norden","Alvin Gustavsson, Elias Norden"
"502",502,"Utvisning","16:13",NA,"Alexander Persson","Hörnefors IF","Period3","Hårt spel 2",2,"Gamla Stan IBK - Hörnefors IF","Alvin Gustavsson","Elias Norden","Alvin Gustavsson, Elias Norden"
"503",503,"Utvisning","07:03",NA,"Gabriel Luna","IBF Dalen","Period2","Låsning av klubba",2,"IBF Dalen - Hörnefors IF","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"504",504,"Utvisning","01:09",NA,"August Flod","IBF Dalen","Period3","Låsning av klubba",2,"IBF Dalen - Hörnefors IF","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"505",505,"Utvisning","01:33",NA,"Alex Ledström","Hörnefors IF","Period3","Otillåten trängning",2,"IBF Dalen - Hörnefors IF","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"506",506,"Utvisning","04:58",NA,"Benjamin Liljedahl","IBF Dalen","Period3","Slag",2,"IBF Dalen - Hörnefors IF","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"507",507,"Utvisning","19:50",NA,"Pelle Forsberg","IBF Dalen","Period3","Slag",2,"IBF Dalen - Hörnefors IF","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"508",508,"Utvisning","19:50",NA,"Pelle Forsberg","IBF Dalen","Period3","Hårt spel 2",2,"IBF Dalen - Hörnefors IF","Manuel Garzon","Rasmus Säfvenberg","Manuel Garzon, Rasmus Säfvenberg"
"509",509,"Utvisning","04:55",NA,"Jonathan Nordin","Umeå City IBF","Period1","Hands",2,"Umeå City IBF - Gimonäs Umeå IF","Bjarne Andersson","Ulf Stödberg","Bjarne Andersson, Ulf Stödberg"
"510",510,"Utvisning","13:30",NA,"Daniel Lundgren","Gimonäs Umeå IF","Period2","Hands",2,"Umeå City IBF - Gimonäs Umeå IF","Bjarne Andersson","Ulf Stödberg","Bjarne Andersson, Ulf Stödberg"
"511",511,"Utvisning","16:42",NA,"Sebastian Franzén","Umeå City IBF","Period3","Hårt spel 2",2,"Umeå City IBF - Gimonäs Umeå IF","Bjarne Andersson","Ulf Stödberg","Bjarne Andersson, Ulf Stödberg"
"512",512,"Utvisning","04:44",NA,"Sam Gillblad","Skellefteå IBS","Period1","Låsning av klubba",2,"Gamla Stan IBK - Skellefteå IBS","David Morén","Johan Rönnberg","David Morén, Johan Rönnberg"
"513",513,"Utvisning","11:15",NA,"Theo Lindström","Gamla Stan IBK","Period1","Otillåten trängning",2,"Gamla Stan IBK - Skellefteå IBS","David Morén","Johan Rönnberg","David Morén, Johan Rönnberg"
"514",514,"Utvisning","17:43",NA,"Oskar Carlsson","Skellefteå IBS","Period2","Otillåten trängning",2,"Gamla Stan IBK - Skellefteå IBS","David Morén","Johan Rönnberg","David Morén, Johan Rönnberg"
"515",515,"Utvisning","20:00",NA,"Linus Karlsson","Umeå City IBF","Period1","Slag",2,"Umeå City IBF - Skellefteå IBK","Patrik Häggström","Jens Marklund","Patrik Häggström, Jens Marklund"
"516",516,"Utvisning","07:12",NA,"Elias Wangehall","Skellefteå IBK","Period2","Slag",2,"Umeå City IBF - Skellefteå IBK","Patrik Häggström","Jens Marklund","Patrik Häggström, Jens Marklund"
"517",517,"Utvisning","11:51",NA,"Lucas Blomberg","Umeå City IBF","Period2","Hårt spel 2",2,"Umeå City IBF - Skellefteå IBK","Patrik Häggström","Jens Marklund","Patrik Häggström, Jens Marklund"
"518",518,"Utvisning","14:05",NA,"Olle Hedman","Skellefteå IBK","Period2","Fasthållning",2,"Umeå City IBF - Skellefteå IBK","Patrik Häggström","Jens Marklund","Patrik Häggström, Jens Marklund"
"519",519,"Utvisning","19:49",NA,"Simon Johansson","Umeå City IBF","Period2","Hög klubba",2,"Umeå City IBF - Skellefteå IBK","Patrik Häggström","Jens Marklund","Patrik Häggström, Jens Marklund"
"520",520,"Utvisning","11:27",NA,"Viktor Carlsson","Skellefteå IBS","Period1","Felaktigt avstånd",2,"Skellefteå IBS - Hörnefors IF","Lasse Ekesryd","Micael Holmbom","Lasse Ekesryd, Micael Holmbom"
"521",521,"Utvisning","10:49",NA,"Anton Sundström","Skellefteå IBS","Period3","Slag",2,"Skellefteå IBS - Hörnefors IF","Lasse Ekesryd","Micael Holmbom","Lasse Ekesryd, Micael Holmbom"
"522",522,"Utvisning","07:02",NA,"Adam Kryg","IBF Dalen","Period2","Otillåten trängning",2,"IBF Dalen - Gimonäs Umeå IF","Gustav Broadhall","Daniel Johannesson","Gustav Broadhall, Daniel Johannesson"
"523",523,"Utvisning","12:59",NA,"Alfred Stigbrand","Gimonäs Umeå IF","Period2","Felaktigt avstånd",2,"IBF Dalen - Gimonäs Umeå IF","Gustav Broadhall","Daniel Johannesson","Gustav Broadhall, Daniel Johannesson"
"524",524,"Utvisning","02:26",NA,"Johan Nygren","Gimonäs Umeå IF","Period3","Hårt spel 2",2,"IBF Dalen - Gimonäs Umeå IF","Gustav Broadhall","Daniel Johannesson","Gustav Broadhall, Daniel Johannesson"
"525",525,"Utvisning","08:44",NA,"Marcus Gabrielsson","Vindelns IF","Period2","Slag",2,"Vindelns IF - Spöland Vännäs IF","Joni Güzel",NA,"Joni Güzel"
"526",526,"Utvisning","03:05",NA,"Ludvig Essebro","Spöland Vännäs IF","Period3","Otillåten trängning",2,"Vindelns IF - Spöland Vännäs IF","Joni Güzel",NA,"Joni Güzel"
"527",527,"Utvisning","13:28",NA,"Valter Jonsson","Spöland Vännäs IF","Period3","Hårt spel 2",2,"Vindelns IF - Spöland Vännäs IF","Joni Güzel",NA,"Joni Güzel"
"528",528,"Utvisning","18:38",NA,"Edvin Lambertsson","IBF Dalen","Period1","Otillåten trängning",2,"IBF Dalen - Umeå City IBF","Kim Fallbjörk","Daniel Johannesson","Kim Fallbjörk, Daniel Johannesson"
"529",529,"Utvisning","04:28",NA,"Alfred Stigbrand","Gimonäs Umeå IF","Period2","Liggande spel",2,"Gimonäs Umeå IF - Hörnefors IF","Kent Fagerberg","Jimmy Norlund","Kent Fagerberg, Jimmy Norlund"
"530",530,"Utvisning","09:51",NA,"Edvin Widding","Gimonäs Umeå IF","Period3","Otillåten trängning",2,"Gimonäs Umeå IF - Hörnefors IF","Kent Fagerberg","Jimmy Norlund","Kent Fagerberg, Jimmy Norlund"
"531",531,"Utvisning","05:18",NA,"Viktor Johansson","Gimonäs Umeå IF","Period2","Protest mot domslut",2,"Umeå City IBF - Gimonäs Umeå IF","Gustav Broadhall","Klas Höglund","Gustav Broadhall, Klas Höglund"
"532",532,"Utvisning","09:18",NA,"Edvin Widding","Gimonäs Umeå IF","Period2","Låsning av klubba",2,"Umeå City IBF - Gimonäs Umeå IF","Gustav Broadhall","Klas Höglund","Gustav Broadhall, Klas Höglund"
"533",533,"Utvisning","19:37",NA,"Johan Nygren","Gimonäs Umeå IF","Period2","Otillåten trängning",2,"Umeå City IBF - Gimonäs Umeå IF","Gustav Broadhall","Klas Höglund","Gustav Broadhall, Klas Höglund"
"534",534,"Utvisning","09:04",NA,"Lucas Malmström","Gamla Stan IBK","Period1","Slag",2,"Gamla Stan IBK - Gimonäs Umeå IF","Lasse Ekesryd","Jörgen Lundberg","Lasse Ekesryd, Jörgen Lundberg"
"535",535,"Utvisning","16:15",NA,"Alvin Kostet ","Gimonäs Umeå IF","Period1","Farligt spel",5,"Gamla Stan IBK - Gimonäs Umeå IF","Lasse Ekesryd","Jörgen Lundberg","Lasse Ekesryd, Jörgen Lundberg"
"536",536,"Utvisning","01:16",NA,"Lucas Malmström","Gamla Stan IBK","Period2","Otillåten trängning",2,"Gamla Stan IBK - Gimonäs Umeå IF","Lasse Ekesryd","Jörgen Lundberg","Lasse Ekesryd, Jörgen Lundberg"
"537",537,"Utvisning","16:46",NA,"Vilgot Filipsson","Gamla Stan IBK","Period3","Fasthållning",2,"Gamla Stan IBK - Gimonäs Umeå IF","Lasse Ekesryd","Jörgen Lundberg","Lasse Ekesryd, Jörgen Lundberg"
"538",538,"Utvisning","05:01",NA,"Christoffer Holmström","Vindelns IF","Period1","Slag",2,"Vindelns IF - Gamla Stan IBK","Micael Holmbom","Patrik Häggström","Micael Holmbom, Patrik Häggström"
"539",539,"Utvisning","15:22",NA,"Philip Hörlin","Gamla Stan IBK","Period2","Lyftning av klubba",2,"Vindelns IF - Gamla Stan IBK","Micael Holmbom","Patrik Häggström","Micael Holmbom, Patrik Häggström"
"540",540,"Utvisning","03:12",NA,"Max Renkonen","Umeå City IBF","Period3","Hårt spel 2",2,"Skellefteå IBS - Umeå City IBF","Johan Rönnberg","Melker Westerberg","Johan Rönnberg, Melker Westerberg"
"541",541,"Utvisning","12:17",NA,"Leon Gonzalez","Umeå City IBF","Period3","Otillåten trängning",2,"Skellefteå IBS - Umeå City IBF","Johan Rönnberg","Melker Westerberg","Johan Rönnberg, Melker Westerberg"
"542",542,"Utvisning","19:26",NA,"Samuel Renström","Umeå City IBF","Period3","Fördröjande av spelet",2,"Skellefteå IBS - Umeå City IBF","Johan Rönnberg","Melker Westerberg","Johan Rönnberg, Melker Westerberg"
"543",543,"Utvisning","00:47",NA,"Melvin Sandberg","Hörnefors IF","Period2","Hands",2,"Skellefteå IBK - Hörnefors IF","Klas Höglund","Christoffer Lind","Klas Höglund, Christoffer Lind"
"544",544,"Utvisning","06:05",NA,"Melvin Sandberg","Hörnefors IF","Period2","Otillåten trängning",2,"Skellefteå IBK - Hörnefors IF","Klas Höglund","Christoffer Lind","Klas Höglund, Christoffer Lind"
"545",545,"Utvisning","02:47",NA,"Simon Lundmark","Skellefteå IBK","Period3","Felaktigt avstånd",2,"Skellefteå IBK - Hörnefors IF","Klas Höglund","Christoffer Lind","Klas Höglund, Christoffer Lind"
"546",546,"Utvisning","04:09",NA,"Anton Sundström","Skellefteå IBS","Period2","Otillåten trängning",2,"Skellefteå IBS - Skellefteå IBK","Daniel Degerman","Micael Holmbom","Daniel Degerman, Micael Holmbom"
"547",547,"Utvisning","06:15",NA,"Oscar Wahlberg","Skellefteå IBS","Period2","Obstruktion",2,"Skellefteå IBS - Skellefteå IBK","Daniel Degerman","Micael Holmbom","Daniel Degerman, Micael Holmbom"
"548",548,"Utvisning","08:50",NA,"Hampus Stål","Skellefteå IBK","Period2","Otillåten trängning",2,"Skellefteå IBS - Skellefteå IBK","Daniel Degerman","Micael Holmbom","Daniel Degerman, Micael Holmbom"
"549",549,"Utvisning","15:57",NA,"Edvin Lindberg","Skellefteå IBK","Period2","Liggande spel",2,"Skellefteå IBS - Skellefteå IBK","Daniel Degerman","Micael Holmbom","Daniel Degerman, Micael Holmbom"
"550",550,"Utvisning","01:16",NA,"Felix Lövf Lindqvist","Skellefteå IBS","Period3","Hårt spel 2",2,"Skellefteå IBS - Skellefteå IBK","Daniel Degerman","Micael Holmbom","Daniel Degerman, Micael Holmbom"
"551",551,"Utvisning","09:04",NA,"Emil Wiklund","Skellefteå IBS","Period3","Hårt spel 2",2,"Skellefteå IBS - Skellefteå IBK","Daniel Degerman","Micael Holmbom","Daniel Degerman, Micael Holmbom"
"552",552,"Utvisning","13:55",NA,"Jacob Andersson","Skellefteå IBK","Period3","Hårt spel 2",2,"Skellefteå IBS - Skellefteå IBK","Daniel Degerman","Micael Holmbom","Daniel Degerman, Micael Holmbom"
"553",553,"Utvisning","19:08",NA,"Julian Amya","Skellefteå IBK","Period3","Hårt spel 2",2,"Skellefteå IBS - Skellefteå IBK","Daniel Degerman","Micael Holmbom","Daniel Degerman, Micael Holmbom"
"554",554,"Utvisning","13:59",NA,"Marcus Delin","Hörnefors IF","Period1","Obstruktion",2,"Hörnefors IF - Umeå City IBF","Erik Hörnros","Jimmy Norlund","Erik Hörnros, Jimmy Norlund"
"555",555,"Utvisning","17:58",NA,"Jonatan Edman Mella","Umeå City IBF","Period1","Låsning av klubba",2,"Hörnefors IF - Umeå City IBF","Erik Hörnros","Jimmy Norlund","Erik Hörnros, Jimmy Norlund"
"556",556,"Utvisning","06:39",NA,"Samuel Renström","Umeå City IBF","Period3","Farligt spel",5,"Hörnefors IF - Umeå City IBF","Erik Hörnros","Jimmy Norlund","Erik Hörnros, Jimmy Norlund"
"557",557,"Utvisning","14:09",NA,"Samuel Renström","Umeå City IBF","Period3","Otillåten trängning",2,"Hörnefors IF - Umeå City IBF","Erik Hörnros","Jimmy Norlund","Erik Hörnros, Jimmy Norlund"
"558",558,"Utvisning","19:34",NA,"Isac Fjälkebrandt","Hörnefors IF","Period3","Fasthållning",2,"Hörnefors IF - Umeå City IBF","Erik Hörnros","Jimmy Norlund","Erik Hörnros, Jimmy Norlund"
"559",559,"Utvisning","16:32",NA,"Noel Aadde","Gimonäs Umeå IF","Period1","För många spelare på plan",2,"Gimonäs Umeå IF - IBF Dalen","Marcus Glad","Rasmus Säfvenberg","Marcus Glad, Rasmus Säfvenberg"
"560",560,"Utvisning","06:31",NA,"Elis Andersson","Gimonäs Umeå IF","Period3","Farligt spel",5,"Gimonäs Umeå IF - IBF Dalen","Marcus Glad","Rasmus Säfvenberg","Marcus Glad, Rasmus Säfvenberg"
"561",561,"Utvisning","06:31",NA,"Adam Lundgren","IBF Dalen","Period3","Obstruktion",2,"Gimonäs Umeå IF - IBF Dalen","Marcus Glad","Rasmus Säfvenberg","Marcus Glad, Rasmus Säfvenberg"
"562",562,"Utvisning","18:40",NA,"Edvin Lambertsson","IBF Dalen","Period3","Hands",2,"Gimonäs Umeå IF - IBF Dalen","Marcus Glad","Rasmus Säfvenberg","Marcus Glad, Rasmus Säfvenberg"
"563",563,"Utvisning","05:46",NA,"Samuel Nygren","Gimonäs Umeå IF","Period3","Slag",2,"Gimonäs Umeå IF - Skellefteå IBS","Björn Glad","Marcus Glad","Björn Glad, Marcus Glad"
"564",564,"Utvisning","08:02",NA,"Emil Sundström","Skellefteå IBS","Period3","Hårt spel 2",2,"Gimonäs Umeå IF - Skellefteå IBS","Björn Glad","Marcus Glad","Björn Glad, Marcus Glad"
"565",565,"Utvisning","17:51",NA,"Emil Sundström","Skellefteå IBS","Period3","Otillåten trängning",2,"Gimonäs Umeå IF - Skellefteå IBS","Björn Glad","Marcus Glad","Björn Glad, Marcus Glad"
"566",566,"Utvisning","19:41",NA,"Johan Nygren","Gimonäs Umeå IF","Period3","Otillåten trängning",2,"Gimonäs Umeå IF - Skellefteå IBS","Björn Glad","Marcus Glad","Björn Glad, Marcus Glad"
"567",567,"Utvisning","00:15",NA,"Rasmus Palm","Gamla Stan IBK","Period2","Otillåten trängning",2,"IBF Dalen - Gamla Stan IBK","Alvina Mukkala","Rasmus Säfvenberg","Alvina Mukkala, Rasmus Säfvenberg"
"568",568,"Utvisning","03:47",NA,"Gustav Lidén","Gamla Stan IBK","Period2","Otillåten trängning",2,"IBF Dalen - Gamla Stan IBK","Alvina Mukkala","Rasmus Säfvenberg","Alvina Mukkala, Rasmus Säfvenberg"
"569",569,"Utvisning","07:19",NA,"Isak Bask","Gamla Stan IBK","Period2","För många spelare på plan",2,"IBF Dalen - Gamla Stan IBK","Alvina Mukkala","Rasmus Säfvenberg","Alvina Mukkala, Rasmus Säfvenberg"
"570",570,"Utvisning","11:36",NA,"Karl Andersson","Gamla Stan IBK","Period2","Hårt spel 2",2,"IBF Dalen - Gamla Stan IBK","Alvina Mukkala","Rasmus Säfvenberg","Alvina Mukkala, Rasmus Säfvenberg"
"571",571,"Utvisning","07:34",NA,"Casper Ericsson","IBF Dalen","Period3","Slag",2,"IBF Dalen - Gamla Stan IBK","Alvina Mukkala","Rasmus Säfvenberg","Alvina Mukkala, Rasmus Säfvenberg"
"572",572,"Utvisning","16:29",NA,"Gustav Åberg","Spöland Vännäs IF","Period1","Fasthållning",2,"Spöland Vännäs IF - Örnsköldsvik IBF /IBK","Jimmy Norlund","Rasmus Säfvenberg","Jimmy Norlund, Rasmus Säfvenberg"
"573",573,"Utvisning","02:28",NA,"Valter Jonsson","Spöland Vännäs IF","Period2","Hårt spel 2",2,"Spöland Vännäs IF - Örnsköldsvik IBF /IBK","Jimmy Norlund","Rasmus Säfvenberg","Jimmy Norlund, Rasmus Säfvenberg"
"574",574,"Utvisning","12:27",NA,"Alfred Suwa","Örnsköldsvik IBF /IBK","Period3","Slag",2,"Spöland Vännäs IF - Örnsköldsvik IBF /IBK","Jimmy Norlund","Rasmus Säfvenberg","Jimmy Norlund, Rasmus Säfvenberg"
"575",575,"Utvisning","15:31",NA,"William Norman","Ersboda SK","Period1","Fördröjande av spelet",2,"Ersboda SK - Skellefteå IBS","Björn Glad","Thanasis Provatas","Björn Glad, Thanasis Provatas"
"576",576,"Utvisning","09:47",NA,"Sam Gillblad","Skellefteå IBS","Period2","Otillåten trängning",2,"Ersboda SK - Skellefteå IBS","Björn Glad","Thanasis Provatas","Björn Glad, Thanasis Provatas"
"577",577,"Utvisning","07:07",NA,"Emil Wiklund","Skellefteå IBS","Period3","Slag",2,"Ersboda SK - Skellefteå IBS","Björn Glad","Thanasis Provatas","Björn Glad, Thanasis Provatas"
"578",578,"Utvisning","19:52",NA,"Viktor Carlsson","Skellefteå IBS","Period3","Obstruktion",2,"Ersboda SK - Skellefteå IBS","Björn Glad","Thanasis Provatas","Björn Glad, Thanasis Provatas"
"579",579,"Utvisning","12:21",NA,"Victor Olofsson-Nilsson","Umeå City IBF","Period2","Protest mot domslut",2,"Umeå City IBF - Umeå City IBF","Bjarne Andersson","Manuel Garzon","Bjarne Andersson, Manuel Garzon"
"580",580,"Utvisning","15:49",NA,"Adam Lundgren","Umeå City IBF","Period2","Hårt spel 5",5,"Umeå City IBF - Umeå City IBF","Bjarne Andersson","Manuel Garzon","Bjarne Andersson, Manuel Garzon"
"581",581,"Utvisning","03:30",NA,"Emil Malm","Umeå City IBF","Period3","Låsning av klubba",2,"Umeå City IBF - Umeå City IBF","Bjarne Andersson","Manuel Garzon","Bjarne Andersson, Manuel Garzon"
"582",582,"Utvisning","13:12",NA,"Simon Johansson","Umeå City IBF","Period3","Slag",2,"Umeå City IBF - Umeå City IBF","Bjarne Andersson","Manuel Garzon","Bjarne Andersson, Manuel Garzon"
"583",583,"Utvisning","05:56",NA,"Tim Åsgran","Gimonäs Umeå IF","Period2","Otillåten trängning",2,"Vindelns IF - Gimonäs Umeå IF","Erik Hörnros","Ulf Stödberg","Erik Hörnros, Ulf Stödberg"
"584",584,"Utvisning","06:14",NA,"Helmer Wiklund","Gimonäs Umeå IF","Period2","Slag",2,"Vindelns IF - Gimonäs Umeå IF","Erik Hörnros","Ulf Stödberg","Erik Hörnros, Ulf Stödberg"
"585",585,"Utvisning","18:54",NA,"Manne Sarri","Vindelns IF","Period3","Fasthållning",2,"Vindelns IF - Gimonäs Umeå IF","Erik Hörnros","Ulf Stödberg","Erik Hörnros, Ulf Stödberg"
"586",586,"Utvisning","12:57",NA,"Jesper Nygren","Spöland Vännäs IF","Period2","Hög klubba",2,"IBF Dalen - Spöland Vännäs IF","Gustav Broadhall","Ulf Stödberg","Gustav Broadhall, Ulf Stödberg"
"587",587,"Utvisning","11:19",NA,"Arvid Lindh","Umeå City IBF","Period1","Spel utan klubba",2,"IBF Dalen - Umeå City IBF","David Karlsson","Roger Karlsson","David Karlsson, Roger Karlsson"
"588",588,"Utvisning","14:02",NA,"Jonathan Nordin","Umeå City IBF","Period1","Slag",2,"IBF Dalen - Umeå City IBF","David Karlsson","Roger Karlsson","David Karlsson, Roger Karlsson"
"589",589,"Utvisning","06:22",NA,"Elias Bäckström","IBF Dalen","Period2","Otillåten trängning",2,"IBF Dalen - Umeå City IBF","David Karlsson","Roger Karlsson","David Karlsson, Roger Karlsson"
"590",590,"Utvisning","10:13",NA,"August Flod","IBF Dalen","Period2","Slag",2,"IBF Dalen - Umeå City IBF","David Karlsson","Roger Karlsson","David Karlsson, Roger Karlsson"
"591",591,"Utvisning","11:26",NA,"Rasmus Sivertsson","IBF Dalen","Period2","Hårt spel 2",2,"IBF Dalen - Umeå City IBF","David Karlsson","Roger Karlsson","David Karlsson, Roger Karlsson"
"592",592,"Utvisning","11:11",NA,"Oscar Lundström","Gamla Stan IBK","Period3","För många spelare på plan",2,"Umeå City IBF - Gamla Stan IBK","Daniel Degerman","Micael Holmbom","Daniel Degerman, Micael Holmbom"
"593",593,"Utvisning","20:00",NA,"Oscar Stensson","Umeå City IBF","Period3","Slag",2,"Umeå City IBF - Gamla Stan IBK","Daniel Degerman","Micael Holmbom","Daniel Degerman, Micael Holmbom"
"594",594,"Utvisning","13:24",NA,"Oscar Tideman","Gimonäs Umeå IF","Period1","Otillåten trängning",2,"IBF Dalen - Gimonäs Umeå IF","Erik Hörnros","Jimmy Norlund","Erik Hörnros, Jimmy Norlund"
"595",595,"Utvisning","14:49",NA,"August Flod","IBF Dalen","Period1","Protest mot domslut",2,"IBF Dalen - Gimonäs Umeå IF","Erik Hörnros","Jimmy Norlund","Erik Hörnros, Jimmy Norlund"
"596",596,"Utvisning","02:21",NA,"Daniel Lundgren","Gimonäs Umeå IF","Period2","Fasthållning",2,"IBF Dalen - Gimonäs Umeå IF","Erik Hörnros","Jimmy Norlund","Erik Hörnros, Jimmy Norlund"
"597",597,"Utvisning","11:53",NA,"Pelle Forsberg","IBF Dalen","Period2","Fasthållning",2,"IBF Dalen - Gimonäs Umeå IF","Erik Hörnros","Jimmy Norlund","Erik Hörnros, Jimmy Norlund"
"598",598,"Utvisning","16:46",NA,"Noah Zakrisson","Gimonäs Umeå IF","Period2","Slag",2,"IBF Dalen - Gimonäs Umeå IF","Erik Hörnros","Jimmy Norlund","Erik Hörnros, Jimmy Norlund"
"599",599,"Utvisning","01:21",NA,"Erik Jakobsson","Gimonäs Umeå IF","Period3","Slag",2,"IBF Dalen - Gimonäs Umeå IF","Erik Hörnros","Jimmy Norlund","Erik Hörnros, Jimmy Norlund"
"600",600,"Utvisning","14:57",NA,"Leon Ericsson","IBF Dalen","Period3","Hårt spel 2",2,"IBF Dalen - Gimonäs Umeå IF","Erik Hörnros","Jimmy Norlund","Erik Hörnros, Jimmy Norlund"
"601",601,"Utvisning","15:30",NA,"Niklas Lidgren","Gimonäs Umeå IF","Period3","Hög klubba",2,"IBF Dalen - Gimonäs Umeå IF","Erik Hörnros","Jimmy Norlund","Erik Hörnros, Jimmy Norlund"
"602",602,"Utvisning","18:03",NA,"Erik Jakobsson","Gimonäs Umeå IF","Period3","Otillåten trängning",2,"IBF Dalen - Gimonäs Umeå IF","Erik Hörnros","Jimmy Norlund","Erik Hörnros, Jimmy Norlund"
"603",603,"Utvisning","13:21",NA,"Mattias Håkansson","Ersboda SK","Period1","Felaktigt byte",2,"Ersboda SK - Gamla Stan IBK","Daniel Degerman","Micael Holmbom","Daniel Degerman, Micael Holmbom"
"604",604,"Utvisning","11:15",NA,"Abdul Rubeya","Ersboda SK","Period3","Obstruktion",2,"Ersboda SK - Gamla Stan IBK","Daniel Degerman","Micael Holmbom","Daniel Degerman, Micael Holmbom"
"605",605,"Utvisning","12:39",NA,"Alvin Gustavsson","Gamla Stan IBK","Period3","Slag",2,"Ersboda SK - Gamla Stan IBK","Daniel Degerman","Micael Holmbom","Daniel Degerman, Micael Holmbom"
"606",606,"Utvisning","14:38",NA,"Mattias Håkansson","Ersboda SK","Period3","Otillåten trängning",2,"Ersboda SK - Gamla Stan IBK","Daniel Degerman","Micael Holmbom","Daniel Degerman, Micael Holmbom"
"607",607,"Utvisning","03:58",NA,"Oscar Magnusson ","Ersboda SK","Period2","Hårt spel 2",2,"Ersboda SK - Umeå City IBF","Kim Fallbjörk","Rasmus Säfvenberg","Kim Fallbjörk, Rasmus Säfvenberg"
