"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"65","Utvisning","05:58","","Alva Andersson","IBF Falun Ungdom","Period3","Hårt spel 2",2,"IK Sirius IBK - IBF Falun Ungdom","Mikael Eriksson","Tony Nyberg","Mikael Eriksson, Tony Nyberg"
"66","Utvisning","06:29","","Alice Karlsson","IBF Falun Ungdom","Period3","Ej angiven förseelse",2,"IK Sirius IBK - IBF Falun Ungdom","Mikael Eriksson","Tony Nyberg","Mikael Eriksson, Tony Nyberg"
"67","Utvisning","18:13","","Tova Hahn","IBF Falun Ungdom","Period3","Slag",2,"IK Sirius IBK - IBF Falun Ungdom","Mikael Eriksson","Tony Nyberg","Mikael Eriksson, Tony Nyberg"
"68","Utvisning","02:51","","Nathalie Lund","Stenhagens KK","Period2","Upprepade förseelser",2,"Stenhagens KK - IBF Hedemora","Thomas Tanskanen","Handrin Thunkvist","Thomas Tanskanen, Handrin Thunkvist"
"69","Utvisning","09:36","","Anna Dahlström","Hagunda IF","Period1","Slag",2,"Hagunda IF - Gävle GIK","Fredrik Andersson","Michelle Unger","Fredrik Andersson, Michelle Unger"
"70","Utvisning","15:55","","Thea Hedström","Gävle GIK","Period1","Låsning av klubba",2,"Hagunda IF - Gävle GIK","Fredrik Andersson","Michelle Unger","Fredrik Andersson, Michelle Unger"
"71","Utvisning","13:10","","Wilma Sjöberg","Gävle GIK","Period3","Hands",2,"Hagunda IF - Gävle GIK","Fredrik Andersson","Michelle Unger","Fredrik Andersson, Michelle Unger"
"72","Utvisning","06:31","","Isabel Sohlin","Arlanda IBK","Period3","Slag",2,"Arlanda IBK - IBF Borlänge","Erik Lindberg","Sean Norouz","Erik Lindberg, Sean Norouz"
"73","Utvisning","08:59","","Sara Gustafsson","Arlanda IBK","Period3","Slag",2,"Arlanda IBK - IBF Borlänge","Erik Lindberg","Sean Norouz","Erik Lindberg, Sean Norouz"
"74","Utvisning","14:30","","Tova Hahn","IBF Falun Ungdom","Period1","Slag",2,"IBF Falun Ungdom - IK Sirius IBK","Leo Holmström","Linus Isberg","Leo Holmström, Linus Isberg"
"75","Utvisning","02:50","","Klara Nixon Österberg","IK Sirius IBK","Period2","Otillåten trängning",2,"IBF Falun Ungdom - IK Sirius IBK","Leo Holmström","Linus Isberg","Leo Holmström, Linus Isberg"
"76","Utvisning","09:34","","Klara Strömbeck","IK Sirius IBK","Period3","Otillåten trängning",2,"IBF Falun Ungdom - IK Sirius IBK","Leo Holmström","Linus Isberg","Leo Holmström, Linus Isberg"
"77","Utvisning","15:41","","Alva Strömbeck","IK Sirius IBK","Period3","Hårt spel 2",2,"IBF Falun Ungdom - IK Sirius IBK","Leo Holmström","Linus Isberg","Leo Holmström, Linus Isberg"
"78","Utvisning","17:52","","Tove Sabel","IK Sirius IBK","Period3","Slag",2,"IBF Falun Ungdom - IK Sirius IBK","Leo Holmström","Linus Isberg","Leo Holmström, Linus Isberg"
"79","Utvisning","17:46","","Lisa Gyllenram","Gävle GIK","Period1","Slag",2,"Gävle GIK - Alunda IBF","Pontus Orebrand","Bo Pettersson Loklint","Pontus Orebrand, Bo Pettersson Loklint"
"80","Utvisning","07:20","","Sandra Pettersson","Alunda IBF","Period2","Slag",2,"Gävle GIK - Alunda IBF","Pontus Orebrand","Bo Pettersson Loklint","Pontus Orebrand, Bo Pettersson Loklint"
"81","Utvisning","02:48","","Greta Pettersson","Hagunda IF","Period2","Slag",2,"IBF Borlänge - Hagunda IF","Viktor Snöborgs","Joacim Svensson","Viktor Snöborgs, Joacim Svensson"
"82","Utvisning","01:43","","Ida Eliasson","IBF Borlänge","Period3","Obstruktion",2,"IBF Borlänge - Hagunda IF","Viktor Snöborgs","Joacim Svensson","Viktor Snöborgs, Joacim Svensson"
"83","Utvisning","15:41","","Rebecka Larsson","Storvreta IBK","Period1","Slag",2,"Storvreta IBK - KAIS Mora UIF","Fredrik Andersson","Daniel Larsson","Fredrik Andersson, Daniel Larsson"
"84","Utvisning","18:00","","Jenny Tollsten","Storvreta IBK","Period2","Slag",2,"Storvreta IBK - KAIS Mora UIF","Fredrik Andersson","Daniel Larsson","Fredrik Andersson, Daniel Larsson"
"85","Utvisning","09:44","","Jessika Eriksson","KAIS Mora UIF","Period3","Slag",2,"Storvreta IBK - KAIS Mora UIF","Fredrik Andersson","Daniel Larsson","Fredrik Andersson, Daniel Larsson"
"86","Utvisning","08:36","","Frida Noaksson","Alunda IBF","Period2","Otillåten trängning",2,"Alunda IBF - Storvreta IBK","Peter Alenbring","Pontus Orebrand","Peter Alenbring, Pontus Orebrand"
"87","Utvisning","17:18","","Tova Hahn","IBF Falun Ungdom","Period1","Slag",2,"IBF Falun Ungdom - Hagunda IF","Mattias Hedberg","Magnus Undén","Mattias Hedberg, Magnus Undén"
"88","Utvisning","03:23","","Tova Hahn","IBF Falun Ungdom","Period2","Otillåten trängning",2,"IBF Falun Ungdom - Hagunda IF","Mattias Hedberg","Magnus Undén","Mattias Hedberg, Magnus Undén"
"89","Utvisning","05:55","","Thea Lindstrand","IBF Falun Ungdom","Period3","Upprepade förseelser",2,"IBF Falun Ungdom - Hagunda IF","Mattias Hedberg","Magnus Undén","Mattias Hedberg, Magnus Undén"
"90","Utvisning","19:22","","Linnea Strickert","IBF Falun Ungdom","Period3","Slag",2,"IBF Falun Ungdom - Hagunda IF","Mattias Hedberg","Magnus Undén","Mattias Hedberg, Magnus Undén"
"91","Utvisning","09:49","","Tova Hahn","IBF Falun Ungdom","Period2","Hög klubba",2,"Arlanda IBK - IBF Falun Ungdom","Mikael Eriksson","Tony Nyberg","Mikael Eriksson, Tony Nyberg"
"92","Utvisning","16:32","","Emma Åsberg","Arlanda IBK","Period3","Slag",2,"Arlanda IBK - IBF Falun Ungdom","Mikael Eriksson","Tony Nyberg","Mikael Eriksson, Tony Nyberg"
"93","Utvisning","12:33","","Ida Uddhammar","Alunda IBF","Period1","Hårt spel 2",2,"Alunda IBF - IBF Borlänge","Arvid Englund","Michaela Pålsson","Arvid Englund, Michaela Pålsson"
"94","Utvisning","10:57","","Sofia Eriksson","Alunda IBF","Period1","Slag",2,"Gävle GIK - Alunda IBF","Jonathan Blank","Erik Lindberg","Jonathan Blank, Erik Lindberg"
"95","Utvisning","00:44","","Matilda Parkkila","Alunda IBF","Period2","Upprepade förseelser",2,"Gävle GIK - Alunda IBF","Jonathan Blank","Erik Lindberg","Jonathan Blank, Erik Lindberg"
"96","Utvisning","02:49","","Emilia Eriksson","Alunda IBF","Period3","Slag",2,"Gävle GIK - Alunda IBF","Jonathan Blank","Erik Lindberg","Jonathan Blank, Erik Lindberg"
"97","Utvisning","07:40","","Elin Mattsson","Stenhagens KK","Period2","Hårt spel 2",2,"IK Sirius IBK - Stenhagens KK","Mikael Eriksson","Tony Nyberg","Mikael Eriksson, Tony Nyberg"
