"","X","Referee","Arena","CountPerArena","TotalCount","Lag","AntalMatchPerLag"
"99",99,"Bobby Hjelte, Tim Marklund","Örjanshallen",1,1,"Clemensnäs IF ",1
"100",100,"Bobby Hjelte, Tim Marklund","Örjanshallen",1,1,"Skellefteå IBK ",1
"101",101,"Christoffer Lind","Olasjöhallen",1,1,"Gimonäs Umeå IF",1
"102",102,"Christoffer Lind","Olasjöhallen",1,1,"Obbola IK",1
"103",103,"Christoffer Lind, Alvina Mukkala","Hammarhallen Vännäs",1,1,"Spöland Vännäs IF",1
"104",104,"Christoffer Lind, Alvina Mukkala","Hammarhallen Vännäs",1,1,"Holmsund City IBC",1
"105",105,"Christoffer Lind, Louise Ramebäck","Sävaråhallen",2,2,"Umeå City IBF",1
"106",106,"Christoffer Lind, Louise Ramebäck","Sävaråhallen",2,2,"Ersmarks IK",1
"107",107,"Christoffer Lind, Louise Ramebäck","Sävaråhallen",2,2,"Sävar IK",1
"108",108,"Christoffer Lind, Louise Ramebäck","Sävaråhallen",2,2,"Sävar IK",1
"109",109,"Daniel Degerman","Balderhallen A",1,1,"Gamla Stan IBK ",1
"110",110,"Daniel Degerman","Balderhallen A",1,1,"Kågedalens AIF ",1
"111",111,"Daniel Degerman, Andreas Åström","Örjanshallen",1,1,"Skellefteå IBS ",1
"112",112,"Daniel Degerman, Andreas Åström","Örjanshallen",1,1,"Clemensnäs IF ",1
"113",113,"Daniel Degerman, David Morén","Eddahallen",1,1,"Skellefteå IBK ",1
"114",114,"Daniel Degerman, David Morén","Eddahallen",1,1,"Skellefteå IBS ",1
"115",115,"Daniel Degerman, Elias Norden","Balderhallen B",1,1,"Bureå IF ",1
"116",116,"Daniel Degerman, Elias Norden","Balderhallen B",1,1,"Skellefteå IBS ",1
"117",117,"Daniel Degerman, Micael Holmbom","Balderhallen A",1,1,"Rönnskär Railcare IF ",1
"118",118,"Daniel Degerman, Micael Holmbom","Balderhallen A",1,1,"Skellefteå IBK ",1
"119",119,"Daniel Johannesson, Isak Lindeberg Svensson","Sjöfruhallen",1,1,"Gimonäs Umeå IF",1
"120",120,"Daniel Johannesson, Isak Lindeberg Svensson","Sjöfruhallen",1,1,"Sandåkerns SK",1
"121",121,"David Jonsson, Johan Rönnberg","Balderhallen A",1,2,"Skellefteå IBK ",1
"122",122,"David Jonsson, Johan Rönnberg","Balderhallen A",1,2,"Clemensnäs IF ",1
"123",123,"David Jonsson, Johan Rönnberg","Örjanshallen",1,2,"Rönnskär Railcare IF ",1
"124",124,"David Jonsson, Johan Rönnberg","Örjanshallen",1,2,"Bureå IF ",1
"125",125,"David Karlsson, Alvina Mukkala","Vildmannahallen",1,1,"Röbäcks IF",1
"126",126,"David Karlsson, Alvina Mukkala","Vildmannahallen",1,1,"Sandåkerns SK",1
"127",127,"David Karlsson, Christoffer Lind","Midgårdshallen",1,2,"Spöland Vännäs IF",1
"128",128,"David Karlsson, Christoffer Lind","Midgårdshallen",1,2,"Umeå City IBF",1
"129",129,"David Karlsson, Christoffer Lind","Sporthallen Musköten",1,2,"Sävar IK",1
"130",130,"David Karlsson, Christoffer Lind","Sporthallen Musköten",1,2,"IBF Dalen",1
"131",131,"David Karlsson, Hanna Wendén","Sporthallen Musköten",1,1,"IBF Dalen",1
"132",132,"David Karlsson, Hanna Wendén","Sporthallen Musköten",1,1,"Sävar IK",1
"133",133,"David Karlsson, Mattias Karlsson","FC Vindeln",1,3,"Vindelns IF",1
"134",134,"David Karlsson, Mattias Karlsson","FC Vindeln",1,3,"Holmsund City IBC",1
"135",135,"David Karlsson, Mattias Karlsson","Sjöfruhallen",1,3,"Röbäcks IF",1
"136",136,"David Karlsson, Mattias Karlsson","Sjöfruhallen",1,3,"Gimonäs Umeå IF",1
"137",137,"David Karlsson, Mattias Karlsson","Vildmannahallen",1,3,"Obbola IK",1
"138",138,"David Karlsson, Mattias Karlsson","Vildmannahallen",1,3,"Sandåkerns SK",1
"139",139,"David Karlsson, Robert Segerstedt","Vildmannahallen",1,1,"Vindelns IF",1
"140",140,"David Karlsson, Robert Segerstedt","Vildmannahallen",1,1,"Hissjö SK",1
"141",141,"David Karlsson, Roger Karlsson","Elofssonhallen",1,1,"Gimonäs Umeå IF",1
"142",142,"David Karlsson, Roger Karlsson","Elofssonhallen",1,1,"Röbäcks IF",1
"143",143,"David Morén","Eddahallen",1,3,"Skellefteå IBS ",1
"144",144,"David Morén","Eddahallen",1,3,"Bureå IF ",1
"145",145,"David Morén","Örjanshallen",2,3,"Bureå IF ",1
"146",146,"David Morén","Örjanshallen",2,3,"Clemensnäs IF ",1
"147",147,"David Morén","Örjanshallen",2,3,"Rönnskär Railcare IF ",1
"148",148,"David Morén","Örjanshallen",2,3,"Skellefteå IBS ",1
"149",149,"David Morén, Melker Westerberg","Balderhallen A",1,1,"Skellefteå IBK ",1
"150",150,"David Morén, Melker Westerberg","Balderhallen A",1,1,"Skellefteå IBS ",1
"151",151,"David Morén, Samuel Sundqvist","Örjanshallen",1,1,"Skellefteå IBS ",1
"152",152,"David Morén, Samuel Sundqvist","Örjanshallen",1,1,"Clemensnäs IF ",1
"153",153,"Edvin Bonn, Joel Långström","Elofssonhallen",1,9,"Röbäcks IF",1
"154",154,"Edvin Bonn, Joel Långström","Elofssonhallen",1,9,"Sandåkerns SK",1
"155",155,"Edvin Bonn, Joel Långström","Ersängshallen",3,9,"Röbäcks IF",1
"156",156,"Edvin Bonn, Joel Långström","Ersängshallen",3,9,"Ersmarks IK",2
"157",157,"Edvin Bonn, Joel Långström","Ersängshallen",3,9,"Sandåkerns SK",1
"158",158,"Edvin Bonn, Joel Långström","Ersängshallen",3,9,"Ersboda SK",1
"159",159,"Edvin Bonn, Joel Långström","Ersängshallen",3,9,"Gimonäs Umeå IF",1
"160",160,"Edvin Bonn, Joel Långström","Sjöfruhallen",2,9,"Gimonäs Umeå IF ",1
"161",161,"Edvin Bonn, Joel Långström","Sjöfruhallen",2,9,"Sävar IK",1
"162",162,"Edvin Bonn, Joel Långström","Sjöfruhallen",2,9,"Röbäcks IF",1
"163",163,"Edvin Bonn, Joel Långström","Sjöfruhallen",2,9,"Gimonäs Umeå IF",1
"164",164,"Edvin Bonn, Joel Långström","Storsjöhallen",2,9,"Holmsund City IBC",1
"165",165,"Edvin Bonn, Joel Långström","Storsjöhallen",2,9,"Gimonäs Umeå IF",1
"166",166,"Edvin Bonn, Joel Långström","Storsjöhallen",2,9,"Holmsund City IBC",1
"167",167,"Edvin Bonn, Joel Långström","Storsjöhallen",2,9,"IBF Dalen",1
"168",168,"Edvin Bonn, Joel Långström","Täftehallen",1,9,"Röbäcks IF",1
"169",169,"Edvin Bonn, Joel Långström","Täftehallen",1,9,"Täfteå IK",1
"170",170,"Elias Bark Pettersson, Elias Norden","Balderhallen A",1,1,"Skellefteå IBS ",1
"171",171,"Elias Bark Pettersson, Elias Norden","Balderhallen A",1,1,"Clemensnäs IF ",1
"172",172,"Elias Norden","Anderstorpshallen",1,1,"Gamla Stan IBK ",1
"173",173,"Elias Norden","Anderstorpshallen",1,1,"Bureå IF ",1
"174",174,"Elias Norden, Andreas Åström","Balderhallen A",2,2,"Bureå IF ",1
"175",175,"Elias Norden, Andreas Åström","Balderhallen A",2,2,"Gamla Stan IBK ",1
"176",176,"Elias Norden, Andreas Åström","Balderhallen A",2,2,"Skellefteå IBS ",1
"177",177,"Elias Norden, Andreas Åström","Balderhallen A",2,2,"Skellefteå IBK ",1
"178",178,"Elin Lustig, Ella Swanemar","Täftehallen",1,2,"Gimonäs Umeå IF",1
"179",179,"Elin Lustig, Ella Swanemar","Täftehallen",1,2,"Täfteå IK",1
"180",180,"Elin Lustig, Ella Swanemar","Vildmannahallen",1,2,"Täfteå IK",1
"181",181,"Elin Lustig, Ella Swanemar","Vildmannahallen",1,2,"Sandåkerns SK",1
"182",182,"Elliot Johansson, Samuel Sundqvist","Örjanshallen",1,1,"Skellefteå IBS ",1
"183",183,"Elliot Johansson, Samuel Sundqvist","Örjanshallen",1,1,"Rönnskär Railcare IF ",1
"184",184,"Elvira Asplund, Lasse Ekesryd","Balderhallen A",1,1,"Skellefteå IBK ",1
"185",185,"Elvira Asplund, Lasse Ekesryd","Balderhallen A",1,1,"Bureå IF ",1
"186",186,"Elvira Asplund, Sanna Johansson","Balderhallen A",1,1,"Kågedalens AIF ",1
"187",187,"Elvira Asplund, Sanna Johansson","Balderhallen A",1,1,"Rönnskär Railcare IF ",1
"188",188,"Erik Hörnros","FC Vindeln",4,5,"Vindelns IF",2
"189",189,"Erik Hörnros","FC Vindeln",4,5,"Gimonäs Umeå IF",1
"190",190,"Erik Hörnros","FC Vindeln",4,5,"Hissjö SK",1
"191",191,"Erik Hörnros","FC Vindeln",4,5,"Vindelns IF",2
"192",192,"Erik Hörnros","FC Vindeln",4,5,"Röbäcks IF",1
"193",193,"Erik Hörnros","FC Vindeln",4,5,"Obbola IK",1
"194",194,"Erik Hörnros","Olasjöhallen",1,5,"Obbola IK",1
"195",195,"Erik Hörnros","Olasjöhallen",1,5,"Vindelns IF",1
"196",196,"Erik Hörnros, Jimmy Norlund","Vildmannahallen",1,1,"Röbäcks IF",1
"197",197,"Erik Hörnros, Jimmy Norlund","Vildmannahallen",1,1,"Sandåkerns SK",1
"198",198,"Gustav Broadhall, Daniel Johannesson","Sjöfruhallen",3,5,"Gimonäs Umeå IF",2
"199",199,"Gustav Broadhall, Daniel Johannesson","Sjöfruhallen",3,5,"Sandåkerns SK",1
"200",200,"Gustav Broadhall, Daniel Johannesson","Sjöfruhallen",3,5,"Röbäcks IF",1
"201",201,"Gustav Broadhall, Daniel Johannesson","Sjöfruhallen",3,5,"Sävar IK",1
"202",202,"Gustav Broadhall, Daniel Johannesson","Sjöfruhallen",3,5,"Gimonäs Umeå IF",1
"203",203,"Gustav Broadhall, Daniel Johannesson","Vildmannahallen",2,5,"Sandåkerns SK",1
"204",204,"Gustav Broadhall, Daniel Johannesson","Vildmannahallen",2,5,"Gimonäs Umeå IF",1
"205",205,"Gustav Broadhall, Daniel Johannesson","Vildmannahallen",2,5,"Gimonäs Umeå IF",1
"206",206,"Gustav Broadhall, Daniel Johannesson","Vildmannahallen",2,5,"Ersmarks IK",1
"207",207,"Gustav Broadhall, Magnus Fessé","Storsjöhallen",3,3,"Holmsund City IBC",1
"208",208,"Gustav Broadhall, Magnus Fessé","Storsjöhallen",3,3,"Ersboda SK",1
"209",209,"Gustav Broadhall, Magnus Fessé","Storsjöhallen",3,3,"Holmsund City IBC",2
"210",210,"Gustav Broadhall, Magnus Fessé","Storsjöhallen",3,3,"Täfteå IK",1
"211",211,"Gustav Broadhall, Magnus Fessé","Storsjöhallen",3,3,"Umeå City IBF",1
"212",212,"Gustav Broadhall, Thanasis Provatas","Storsjöhallen",1,1,"Umeå City IBF",1
"213",213,"Gustav Broadhall, Thanasis Provatas","Storsjöhallen",1,1,"Holmsund City IBC",1
"214",214,"Hanna Wendén, Sanna Åslin","Olasjöhallen",1,1,"Gimonäs Umeå IF",1
"215",215,"Hanna Wendén, Sanna Åslin","Olasjöhallen",1,1,"Obbola IK",1
"216",216,"Hanna Wendén, Tilde Wikström","Sjöfruhallen",1,1,"Gimonäs Umeå IF ",1
"217",217,"Hanna Wendén, Tilde Wikström","Sjöfruhallen",1,1,"Gimonäs Umeå IF",1
"218",218,"Henning Löfgren, Thanasis Provatas","Midgårdshallen",1,1,"Holmsund City IBC",1
"219",219,"Henning Löfgren, Thanasis Provatas","Midgårdshallen",1,1,"Umeå City IBF",1
"220",220,"Ida Edström, Frida Nilsson-Wihlbäck","Sjöfruhallen",1,4,"Gimonäs Umeå IF",1
"221",221,"Ida Edström, Frida Nilsson-Wihlbäck","Sjöfruhallen",1,4,"Ersmarks IK",1
"222",222,"Ida Edström, Frida Nilsson-Wihlbäck","Täftehallen",3,4,"Umeå City IBF",1
"223",223,"Ida Edström, Frida Nilsson-Wihlbäck","Täftehallen",3,4,"Sävar IK",2
"224",224,"Ida Edström, Frida Nilsson-Wihlbäck","Täftehallen",3,4,"Täfteå IK",1
"225",225,"Ida Edström, Frida Nilsson-Wihlbäck","Täftehallen",3,4,"Täfteå IK",1
"226",226,"Ida Edström, Frida Nilsson-Wihlbäck","Täftehallen",3,4,"Gimonäs Umeå IF",1
"227",227,"Ida Edström, Yueshan Lidström","Täftehallen",3,3,"Sandåkerns SK",1
"228",228,"Ida Edström, Yueshan Lidström","Täftehallen",3,3,"Täfteå IK",2
"229",229,"Ida Edström, Yueshan Lidström","Täftehallen",3,3,"Täfteå IK",1
"230",230,"Ida Edström, Yueshan Lidström","Täftehallen",3,3,"Ersmarks IK",1
"231",231,"Ida Edström, Yueshan Lidström","Täftehallen",3,3,"Umeå City IBF",1
"232",232,"Isak Lindeberg Svensson, Alvina Mukkala","Sporthallen Musköten",2,2,"IBF Dalen",2
"233",233,"Isak Lindeberg Svensson, Alvina Mukkala","Sporthallen Musköten",2,2,"Umeå City IBF",1
"234",234,"Isak Lindeberg Svensson, Alvina Mukkala","Sporthallen Musköten",2,2,"Holmsund City IBC",1
"235",235,"Jens Marklund, Elliot Sigården","Eddahallen",1,1,"Kågedalens AIF ",1
"236",236,"Jens Marklund, Elliot Sigården","Eddahallen",1,1,"Skellefteå IBK ",1
"237",237,"Jens Marklund, Melker Westerberg","Eddahallen",1,1,"Skellefteå IBK ",1
"238",238,"Jens Marklund, Melker Westerberg","Eddahallen",1,1,"Skellefteå IBS ",1
"239",239,"Joakim Broman","Eddahallen",1,1,"Skellefteå IBK ",1
"240",240,"Joakim Broman","Eddahallen",1,1,"Skellefteå IBS ",1
"241",241,"Joakim Broman, Alvin Gustavsson","Balderhallen B",2,2,"Bureå IF ",1
"242",242,"Joakim Broman, Alvin Gustavsson","Balderhallen B",2,2,"Rönnskär Railcare IF ",1
"243",243,"Joakim Broman, Alvin Gustavsson","Balderhallen B",2,2,"Skellefteå IBS ",1
"244",244,"Joakim Broman, Alvin Gustavsson","Balderhallen B",2,2,"Gamla Stan IBK ",1
"245",245,"Joakim Broman, Andreas Åström","Balderhallen A",1,4,"Bureå IF ",1
"246",246,"Joakim Broman, Andreas Åström","Balderhallen A",1,4,"Kågedalens AIF ",1
"247",247,"Joakim Broman, Andreas Åström","Balderhallen B",3,4,"Skellefteå IBK ",1
"248",248,"Joakim Broman, Andreas Åström","Balderhallen B",3,4,"Bureå IF ",1
"249",249,"Joakim Broman, Andreas Åström","Balderhallen B",3,4,"Skellefteå IBK ",1
"250",250,"Joakim Broman, Andreas Åström","Balderhallen B",3,4,"Skellefteå IBS ",1
"251",251,"Joakim Broman, Andreas Åström","Balderhallen B",3,4,"Skellefteå IBS ",1
"252",252,"Joakim Broman, Andreas Åström","Balderhallen B",3,4,"Bureå IF ",1
"253",253,"Joakim Broman, David Morén","Balderhallen B",3,3,"Kågedalens AIF ",1
"254",254,"Joakim Broman, David Morén","Balderhallen B",3,3,"Skellefteå IBS ",1
"255",255,"Joakim Broman, David Morén","Balderhallen B",3,3,"Gamla Stan IBK ",1
"256",256,"Joakim Broman, David Morén","Balderhallen B",3,3,"Skellefteå IBS ",1
"257",257,"Joakim Broman, David Morén","Balderhallen B",3,3,"Bureå IF ",1
"258",258,"Joakim Broman, David Morén","Balderhallen B",3,3,"Bureå IF ",1
"259",259,"Joakim Broman, Samuel Sundqvist","Örjanshallen",3,3,"Clemensnäs IF ",1
"260",260,"Joakim Broman, Samuel Sundqvist","Örjanshallen",3,3,"Rönnskär Railcare IF ",1
"261",261,"Joakim Broman, Samuel Sundqvist","Örjanshallen",3,3,"Kågedalens AIF ",1
"262",262,"Joakim Broman, Samuel Sundqvist","Örjanshallen",3,3,"Bureå IF ",1
"263",263,"Joakim Broman, Samuel Sundqvist","Örjanshallen",3,3,"Gamla Stan IBK ",1
"264",264,"Joakim Broman, Samuel Sundqvist","Örjanshallen",3,3,"Skellefteå IBK ",1
"265",265,"Joakim Broman, Tim Marklund","Örjanshallen",1,1,"Clemensnäs IF ",1
"266",266,"Joakim Broman, Tim Marklund","Örjanshallen",1,1,"Bureå IF ",1
"267",267,"Jon Trädgårdh, Elin Wirtala","Storsjöhallen",1,1,"Holmsund City IBC",1
"268",268,"Jon Trädgårdh, Elin Wirtala","Storsjöhallen",1,1,"Umeå City IBF",1
"269",269,"Julia Fältén, Daniel Johannesson","Sporthallen Musköten",1,1,"IBF Dalen",1
"270",270,"Julia Fältén, Daniel Johannesson","Sporthallen Musköten",1,1,"Team Thorengruppen SK",1
"271",271,"Julia Fältén, David Karlsson","Sjöfruhallen",2,2,"Gimonäs Umeå IF",1
"272",272,"Julia Fältén, David Karlsson","Sjöfruhallen",2,2,"Holmsund City IBC",1
"273",273,"Julia Fältén, David Karlsson","Sjöfruhallen",2,2,"Gimonäs Umeå IF",1
"274",274,"Julia Fältén, David Karlsson","Sjöfruhallen",2,2,"Täfteå IK",1
"275",275,"Julia Fältén, Lisa Vestman","Elofssonhallen",2,9,"Gimonäs Umeå IF",1
"276",276,"Julia Fältén, Lisa Vestman","Elofssonhallen",2,9,"Röbäcks IF",1
"277",277,"Julia Fältén, Lisa Vestman","Elofssonhallen",2,9,"Hissjö SK",1
"278",278,"Julia Fältén, Lisa Vestman","Elofssonhallen",2,9,"Röbäcks IF",1
"279",279,"Julia Fältén, Lisa Vestman","Hammarhallen Vännäs",1,9,"Spöland Vännäs IF",1
"280",280,"Julia Fältén, Lisa Vestman","Hammarhallen Vännäs",1,9,"Umeå City IBF",1
"281",281,"Julia Fältén, Lisa Vestman","Olasjöhallen",1,9,"Obbola IK",1
"282",282,"Julia Fältén, Lisa Vestman","Olasjöhallen",1,9,"Hissjö SK",1
"283",283,"Julia Fältén, Lisa Vestman","Sporthallen Musköten",2,9,"Röbäcks IF",1
"284",284,"Julia Fältén, Lisa Vestman","Sporthallen Musköten",2,9,"Ersboda SK",1
"285",285,"Julia Fältén, Lisa Vestman","Sporthallen Musköten",2,9,"IBF Dalen",2
"286",286,"Julia Fältén, Lisa Vestman","Vildmannahallen",3,9,"Holmsund City IBC",1
"287",287,"Julia Fältén, Lisa Vestman","Vildmannahallen",3,9,"Umeå City IBF",1
"288",288,"Julia Fältén, Lisa Vestman","Vildmannahallen",3,9,"Sandåkerns SK",1
"289",289,"Julia Fältén, Lisa Vestman","Vildmannahallen",3,9,"Team Thorengruppen SK",1
