"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"257","Utvisning","01:35","","Ella Johnsson","Olofströms IBK","Period3","Felaktigt byte",2,"Olofströms IBK - FBC Kalmarsund Ungdom","Mikael Lundin","Linus Sjöberg","Mikael Lundin, Linus Sjöberg"
"258","Utvisning","11:26","","Tilda Olsson","Olofströms IBK","Period3","Otillåten trängning",2,"Olofströms IBK - FBC Kalmarsund Ungdom","Mikael Lundin","Linus Sjöberg","Mikael Lundin, Linus Sjöberg"
"259","Utvisning","07:38","","Lisa Sundberg Tisell","Craftstadens IBK Oskarshamn","Period3","Hårt spel 5",5,"Ryds SK - Craftstadens IBK Oskarshamn","Roger Gardell","Michell Rohde","Roger Gardell, Michell Rohde"
"260","Utvisning","06:53","","Linn Forsmark","Gransholms IF","Period2","Hands",2,"IBF Tranås - Gransholms IF","Magnus Andersson","Fredrik Billemark","Magnus Andersson, Fredrik Billemark"
"261","Utvisning","19:29","","Emma Elmgren","Gransholms IF","Period2","Protest mot domslut",2,"IBF Tranås - Gransholms IF","Magnus Andersson","Fredrik Billemark","Magnus Andersson, Fredrik Billemark"
"262","Utvisning","11:17","","Cornelia Osberg Andersson","Gransholms IF","Period3","Slag",2,"IBF Tranås - Gransholms IF","Magnus Andersson","Fredrik Billemark","Magnus Andersson, Fredrik Billemark"
"263","Utvisning","07:17","","Sofia Andersson","CL98IC","Period2","Otillåten trängning",2,"Ryds SK - CL98IC","Roger Gardell","Anders Stenberg","Roger Gardell, Anders Stenberg"
"264","Utvisning","03:30","","Anna Trygg","Sävsjö IBK","Period2","Slag",2,"Växjö IBK - Sävsjö IBK","Johan Ferm","Magnus Widlund","Johan Ferm, Magnus Widlund"
"265","Utvisning","09:31","","Ebba Lundström","Växjö IBK","Period2","Felaktigt avstånd",2,"Växjö IBK - Sävsjö IBK","Johan Ferm","Magnus Widlund","Johan Ferm, Magnus Widlund"
"266","Utvisning","11:49","","Hanna Strömberg","Växjö IBK","Period2","Felaktigt byte",2,"Växjö IBK - Sävsjö IBK","Johan Ferm","Magnus Widlund","Johan Ferm, Magnus Widlund"
"267","Utvisning","08:00","","Emilia Lindgren","Växjö IBK","Period3","Slag",2,"Växjö IBK - Sävsjö IBK","Johan Ferm","Magnus Widlund","Johan Ferm, Magnus Widlund"
"268","Utvisning","14:10","","Emmy Rehn","Sävsjö IBK","Period3","Hårt spel 2",2,"Växjö IBK - Sävsjö IBK","Johan Ferm","Magnus Widlund","Johan Ferm, Magnus Widlund"
