"","Typ","Tidpunkt","Score","Spelare","Lag","Period","Event","Utv","Match","Domare1","Domare2","Domarpar"
"98","Utvisning","17:16","","Jonna Karlsson","Lindome IBK","Period3","Otillåten trängning",2,"Lindås Rasta IBK - Lindome IBK","Peter Jaeger","Måns Löfgren","Peter Jaeger, Måns Löfgren"
"99","Utvisning","03:37","","Isabelle Fagerberg","Fröjereds IF","Period2","Slag",2,"IBF Linköping - Fröjereds IF","Marcus Karlström","Edo Sabanovic","Marcus Karlström, Edo Sabanovic"
"100","Utvisning","09:03","","Ida Jildentun","IBF Linköping","Period2","Slag",2,"IBF Linköping - Fröjereds IF","Marcus Karlström","Edo Sabanovic","Marcus Karlström, Edo Sabanovic"
"101","Utvisning","06:08","","Moa Schönning","Fröjereds IF","Period3","Lyftning av klubba",2,"IBF Linköping - Fröjereds IF","Marcus Karlström","Edo Sabanovic","Marcus Karlström, Edo Sabanovic"
"102","Utvisning","18:39","","Moa Schönning","Fröjereds IF","Period3","Osportsligt uppträdande",12,"IBF Linköping - Fröjereds IF","Marcus Karlström","Edo Sabanovic","Marcus Karlström, Edo Sabanovic"
"103","Utvisning","06:23","","Elin Andersson","Linköping IBK","Period2","Slag",2,"IBF Linköping - Linköping IBK","Richard Himberg","Christian Johnsson","Richard Himberg, Christian Johnsson"
"104","Utvisning","00:52","","Ida Pettersson","IBF Linköping","Period3","Slag",2,"IBF Linköping - Linköping IBK","Richard Himberg","Christian Johnsson","Richard Himberg, Christian Johnsson"
"105","Utvisning","08:20","","Anna Syse","IBK Lund Elit","Period1","Otillåten trängning",2,"IBK Lund Elit - FBC Kalmarsund","Johan Holmåker","Jens Staaf","Johan Holmåker, Jens Staaf"
"106","Utvisning","10:21","","Anna Syse","IBK Lund Elit","Period3","Slag",2,"IBK Lund Elit - FBC Kalmarsund","Johan Holmåker","Jens Staaf","Johan Holmåker, Jens Staaf"
"107","Utvisning","19:15","","Maja Gustavsson","Röke IBK","Period1","Fasthållning",2,"Röke IBK - Västra Mälardalen IB","Mårten Högblom","Jonas Pettersson","Mårten Högblom, Jonas Pettersson"
"108","Utvisning","06:48","","Vicky Sand","Röke IBK","Period2","Låsning av klubba",2,"Röke IBK - Västra Mälardalen IB","Mårten Högblom","Jonas Pettersson","Mårten Högblom, Jonas Pettersson"
"109","Utvisning","10:17","","Lovisa Andersson","Västra Mälardalen IB","Period2","Slag",2,"Röke IBK - Västra Mälardalen IB","Mårten Högblom","Jonas Pettersson","Mårten Högblom, Jonas Pettersson"
