"","X","Referee","Arena","CountPerArena","TotalCount","Lag","AntalMatchPerLag"
"1",1,"Albin Berglund","Midgårdshallen",1,7,"Gimonäs Umeå IF",1
"2",2,"Albin Berglund","Midgårdshallen",1,7,"Team Thorengruppen SK",1
"3",3,"Albin Berglund","Sporthallen Musköten",1,7,"Röbäcks IF",1
"4",4,"Albin Berglund","Sporthallen Musköten",1,7,"IBF Dalen/Sandåkerns SK",1
"5",5,"Albin Berglund","Storsjöhallen",1,7,"Täfteå IK /Sävar IK",1
"6",6,"Albin Berglund","Storsjöhallen",1,7,"Holmsund City IBC/GUIF",1
"7",7,"Albin Berglund","Sävaråhallen",2,7,"Gullänget-Kroksta IBS",1
"8",8,"Albin Berglund","Sävaråhallen",2,7,"IBF Dalen",1
"9",9,"Albin Berglund","Sävaråhallen",2,7,"Sävar IK/Täfteå IK",2
"10",10,"Albin Berglund","Täftehallen",2,7,"IBF Dalen",2
"11",11,"Albin Berglund","Täftehallen",2,7,"Täfteå IK /Sävar IK",2
"12",12,"Alexandra Nimrodsson","Storsjöhallen",2,3,"Spöland Vännäs IF",1
"13",13,"Alexandra Nimrodsson","Storsjöhallen",2,3,"Vindelns IF",1
"14",14,"Alexandra Nimrodsson","Storsjöhallen",2,3,"Holmsund City IBC/GUIF",2
"15",15,"Alexandra Nimrodsson","Vildmannahallen",1,3,"Umeå City IBF",1
"16",16,"Alexandra Nimrodsson","Vildmannahallen",1,3,"Gamla Stan IBK",1
"17",17,"Alvin Gustavsson","Balderhallen B",2,2,"Umeå City IBF",1
"18",18,"Alvin Gustavsson","Balderhallen B",2,2,"Kågedalens AIF",1
"19",19,"Alvin Gustavsson","Balderhallen B",2,2,"Gamla Stan IBK",1
"20",20,"Alvin Gustavsson","Balderhallen B",2,2,"Gullänget-Kroksta IBS",1
"21",21,"Alvina Mukkala","Elofssonhallen",2,15,"Vindelns IF",1
"22",22,"Alvina Mukkala","Elofssonhallen",2,15,"Röbäcks IF",1
"23",23,"Alvina Mukkala","Elofssonhallen",2,15,"Obbola IK",1
"24",24,"Alvina Mukkala","Elofssonhallen",2,15,"Röbäcks IF",1
"25",25,"Alvina Mukkala","Ersängshallen",1,15,"Ersboda SK",1
"26",26,"Alvina Mukkala","Ersängshallen",1,15,"Obbola IK",1
"27",27,"Alvina Mukkala","Hammarhallen Vännäs",6,15,"Spöland Vännäs IF",3
"28",28,"Alvina Mukkala","Hammarhallen Vännäs",6,15,"Vindelns IF",1
"29",29,"Alvina Mukkala","Hammarhallen Vännäs",6,15,"Täfteå IK /Sävar IK",1
"30",30,"Alvina Mukkala","Hammarhallen Vännäs",6,15,"Obbola IK",1
"31",31,"Alvina Mukkala","Hammarhallen Vännäs",6,15,"Spöland Vännäs IF",3
"32",32,"Alvina Mukkala","Hammarhallen Vännäs",6,15,"IBF Dalen",1
"33",33,"Alvina Mukkala","Hammarhallen Vännäs",6,15,"Holmsund City IBC/GUIF",1
"34",34,"Alvina Mukkala","Hammarhallen Vännäs",6,15,"Umeå City IBF",1
"35",35,"Alvina Mukkala","Sjöfruhallen",1,15,"Örnsköldsvik IBK /IBF",1
"36",36,"Alvina Mukkala","Sjöfruhallen",1,15,"Gimonäs Umeå IF",1
"37",37,"Alvina Mukkala","Sporthallen Musköten",3,15,"Kågedalens AIF",1
"38",38,"Alvina Mukkala","Sporthallen Musköten",3,15,"IBF Dalen",1
"39",39,"Alvina Mukkala","Sporthallen Musköten",3,15,"Clemensnäs IF /Bureå IF",1
"40",40,"Alvina Mukkala","Sporthallen Musköten",3,15,"Rönnskär Railcare IF",1
"41",41,"Alvina Mukkala","Sporthallen Musköten",3,15,"IBF Dalen",2
"42",42,"Alvina Mukkala","Täftehallen",1,15,"Täfteå IK /Sävar IK",1
"43",43,"Alvina Mukkala","Täftehallen",1,15,"Obbola IK",1
"44",44,"Alvina Mukkala","Vildmannahallen",1,15,"Umeå City IBF",1
"45",45,"Alvina Mukkala","Vildmannahallen",1,15,"Spöland Vännäs IF",1
"46",46,"Anders Öbergh","Nolaskolan",1,1,"Umeå City IBF",1
"47",47,"Anders Öbergh","Nolaskolan",1,1,"Gullänget-Kroksta IBS",1
"48",48,"Andreas Eriksson","Ersängshallen",1,9,"Ersboda SK",1
"49",49,"Andreas Eriksson","Ersängshallen",1,9,"Skellefteå IBK",1
"50",50,"Andreas Eriksson","Hammarhallen Vännäs",1,9,"Spöland Vännäs IF",1
"51",51,"Andreas Eriksson","Hammarhallen Vännäs",1,9,"Gimonäs Umeå IF",1
"52",52,"Andreas Eriksson","Midgårdshallen",1,9,"Ersboda SK",1
"53",53,"Andreas Eriksson","Midgårdshallen",1,9,"IKSU",1
"54",54,"Andreas Eriksson","Olasjöhallen",1,9,"Obbola IK",1
"55",55,"Andreas Eriksson","Olasjöhallen",1,9,"Skellefteå IBK",1
"56",56,"Andreas Eriksson","Sporthallen Musköten",2,9,"IBF Dalen/Sandåkerns SK",2
"57",57,"Andreas Eriksson","Sporthallen Musköten",2,9,"Ersboda SK",1
"58",58,"Andreas Eriksson","Sporthallen Musköten",2,9,"IKSU",1
"59",59,"Andreas Eriksson","Storsjöhallen",1,9,"Holmsund City IBC/GUIF",1
"60",60,"Andreas Eriksson","Storsjöhallen",1,9,"IBF Dalen/Sandåkerns SK",1
"61",61,"Andreas Eriksson","Sävaråhallen",1,9,"Sävar IK/Täfteå IK",1
"62",62,"Andreas Eriksson","Sävaråhallen",1,9,"Gamla Stan IBK",1
"63",63,"Andreas Eriksson","Vildmannahallen",1,9,"Umeå City IBF",1
"64",64,"Andreas Eriksson","Vildmannahallen",1,9,"Clemensnäs IF /Bureå IF",1
"65",65,"Andreas Nyman","Skyttis Arena",1,1,"Sävar IK/Täfteå IK",1
"66",66,"Andreas Nyman","Skyttis Arena",1,1,"Gullänget-Kroksta IBS",1
"67",67,"Andreas Åström","Balderhallen A",1,13,"Skellefteå IBK",1
"68",68,"Andreas Åström","Balderhallen A",1,13,"IKSU",1
"69",69,"Andreas Åström","Balderhallen B",5,13,"Gamla Stan IBK",3
"70",70,"Andreas Åström","Balderhallen B",5,13,"Kågedalens AIF",2
"71",71,"Andreas Åström","Balderhallen B",5,13,"Skellefteå IBK",1
"72",72,"Andreas Åström","Balderhallen B",5,13,"Gullänget-Kroksta IBS",1
"73",73,"Andreas Åström","Balderhallen B",5,13,"Sävar IK/Täfteå IK",2
"74",74,"Andreas Åström","Balderhallen B",5,13,"IBF Dalen/Sandåkerns SK",1
"75",75,"Andreas Åström","Eddahallen",3,13,"Gimonäs Umeå IF",1
"76",76,"Andreas Åström","Eddahallen",3,13,"Gamla Stan IBK",2
"77",77,"Andreas Åström","Eddahallen",3,13,"Kågedalens AIF",1
"78",78,"Andreas Åström","Eddahallen",3,13,"Clemensnäs IF /Bureå IF",1
"79",79,"Andreas Åström","Eddahallen",3,13,"Rönnskär Railcare IF",1
"80",80,"Andreas Åström","Örjanshallen",4,13,"Sävar IK/Täfteå IK",2
"81",81,"Andreas Åström","Örjanshallen",4,13,"Rönnskär Railcare IF",2
"82",82,"Andreas Åström","Örjanshallen",4,13,"Örnsköldsvik IBK /IBF",1
"83",83,"Andreas Åström","Örjanshallen",4,13,"Clemensnäs IF /Bureå IF",2
"84",84,"Andreas Åström","Örjanshallen",4,13,"Umeå City IBF",1
"85",85,"Bjarne Andersson","Ersängshallen",1,5,"IKSU",1
"86",86,"Bjarne Andersson","Ersängshallen",1,5,"Ersboda SK",1
"87",87,"Bjarne Andersson","Midgårdshallen",1,5,"Sävar IK/Täfteå IK",1
"88",88,"Bjarne Andersson","Midgårdshallen",1,5,"Umeå City IBF",1
"89",89,"Bjarne Andersson","Olasjöhallen",1,5,"Obbola IK",1
"90",90,"Bjarne Andersson","Olasjöhallen",1,5,"IBF Dalen/Sandåkerns SK",1
"91",91,"Bjarne Andersson","Sjöfruhallen",1,5,"Spöland Vännäs IF",1
"92",92,"Bjarne Andersson","Sjöfruhallen",1,5,"Gimonäs Umeå IF",1
"93",93,"Bjarne Andersson","Sporthallen Musköten",1,5,"IBF Dalen",1
"94",94,"Bjarne Andersson","Sporthallen Musköten",1,5,"Spöland Vännäs IF",1
"95",95,"Björn Glad","Ersängshallen",2,5,"Vindelns IF",1
"96",96,"Björn Glad","Ersängshallen",2,5,"Röbäcks IF",1
"97",97,"Björn Glad","Ersängshallen",2,5,"Ersboda SK",2
"98",98,"Björn Glad","FC Vindeln",1,5,"Vindelns IF",1
"99",99,"Björn Glad","FC Vindeln",1,5,"Obbola IK",1
"100",100,"Björn Glad","Midgårdshallen",1,5,"Gimonäs Umeå IF",1
"101",101,"Björn Glad","Midgårdshallen",1,5,"Umeå City IBF",1
"102",102,"Björn Glad","Olasjöhallen",1,5,"Röbäcks IF",1
"103",103,"Björn Glad","Olasjöhallen",1,5,"Obbola IK",1
"104",104,"Bobby Hjelte","Balderhallen B",1,4,"Gullänget-Kroksta IBS",1
"105",105,"Bobby Hjelte","Balderhallen B",1,4,"Gamla Stan IBK",1
"106",106,"Bobby Hjelte","Örjanshallen",3,4,"Gullänget-Kroksta IBS",1
"107",107,"Bobby Hjelte","Örjanshallen",3,4,"Örnsköldsvik IBK /IBF",1
"108",108,"Bobby Hjelte","Örjanshallen",3,4,"Clemensnäs IF /Bureå IF",1
"109",109,"Bobby Hjelte","Örjanshallen",3,4,"Rönnskär Railcare IF",2
"110",110,"Bobby Hjelte","Örjanshallen",3,4,"Gamla Stan IBK",1
"111",111,"Boo Hydling","Nolaskolan",1,2,"Gullänget-Kroksta IBS",1
"112",112,"Boo Hydling","Nolaskolan",1,2,"Rönnskär Railcare IF",1
"113",113,"Boo Hydling","Örnsköldsviks Sporthall",1,2,"Sävar IK/Täfteå IK",1
"114",114,"Boo Hydling","Örnsköldsviks Sporthall",1,2,"Gullänget-Kroksta IBS",1
"115",115,"Christoffer Lind","Ersängshallen",1,3,"Skellefteå IBK",1
"116",116,"Christoffer Lind","Ersängshallen",1,3,"Ersboda SK",1
"117",117,"Christoffer Lind","Hammarhallen Vännäs",1,3,"Spöland Vännäs IF",1
"118",118,"Christoffer Lind","Hammarhallen Vännäs",1,3,"Täfteå IK /Sävar IK",1
"119",119,"Christoffer Lind","Olasjöhallen",1,3,"Obbola IK",1
"120",120,"Christoffer Lind","Olasjöhallen",1,3,"Vindelns IF",1
"121",121,"Daniel Degerman","Balderhallen A",4,10,"Obbola IK",1
"122",122,"Daniel Degerman","Balderhallen A",4,10,"IKSU",1
"123",123,"Daniel Degerman","Balderhallen A",4,10,"Umeå City IBF",1
"124",124,"Daniel Degerman","Balderhallen A",4,10,"Skellefteå IBK",3
"125",125,"Daniel Degerman","Balderhallen A",4,10,"IBF Dalen/Sandåkerns SK",1
"126",126,"Daniel Degerman","Balderhallen A",4,10,"Kågedalens AIF",1
"127",127,"Daniel Degerman","Balderhallen B",2,10,"Kågedalens AIF",2
"128",128,"Daniel Degerman","Balderhallen B",2,10,"Gimonäs Umeå IF",1
"129",129,"Daniel Degerman","Balderhallen B",2,10,"Gamla Stan IBK",1
"130",130,"Daniel Degerman","Eddahallen",2,10,"Gamla Stan IBK",1
"131",131,"Daniel Degerman","Eddahallen",2,10,"Ersboda SK",1
"132",132,"Daniel Degerman","Eddahallen",2,10,"Skellefteå IBK",1
"133",133,"Daniel Degerman","Eddahallen",2,10,"Rönnskär Railcare IF",1
"134",134,"Daniel Degerman","Örjanshallen",2,10,"Gimonäs Umeå IF",1
"135",135,"Daniel Degerman","Örjanshallen",2,10,"Rönnskär Railcare IF",1
"136",136,"Daniel Degerman","Örjanshallen",2,10,"Umeå City IBF",1
"137",137,"Daniel Degerman","Örjanshallen",2,10,"Clemensnäs IF /Bureå IF",1
"138",138,"Daniel Johannesson","Ersängshallen",1,8,"Vindelns IF",1
"139",139,"Daniel Johannesson","Ersängshallen",1,8,"Ersboda SK",1
"140",140,"Daniel Johannesson","FC Vindeln",1,8,"Vindelns IF",1
"141",141,"Daniel Johannesson","FC Vindeln",1,8,"IKSU",1
"142",142,"Daniel Johannesson","Olasjöhallen",1,8,"Obbola IK",1
"143",143,"Daniel Johannesson","Olasjöhallen",1,8,"Täfteå IK /Sävar IK",1
"144",144,"Daniel Johannesson","Sjöfruhallen",2,8,"Gimonäs Umeå IF",2
"145",145,"Daniel Johannesson","Sjöfruhallen",2,8,"Kågedalens AIF",1
"146",146,"Daniel Johannesson","Sjöfruhallen",2,8,"Umeå City IBF",1
"147",147,"Daniel Johannesson","Sporthallen Musköten",1,8,"IBF Dalen",1
"148",148,"Daniel Johannesson","Sporthallen Musköten",1,8,"Sävar IK/Täfteå IK",1
"149",149,"Daniel Johannesson","Sävaråhallen",1,8,"Umeå City IBF",1
"150",150,"Daniel Johannesson","Sävaråhallen",1,8,"Sävar IK/Täfteå IK",1
"151",151,"Daniel Johannesson","Vildmannahallen",1,8,"Rönnskär Railcare IF",1
"152",152,"Daniel Johannesson","Vildmannahallen",1,8,"Umeå City IBF",1
"153",153,"David Jonsson","Eddahallen",1,1,"Skellefteå IBK",1
"154",154,"David Jonsson","Eddahallen",1,1,"Röbäcks IF",1
"155",155,"David Karlsson","FC Vindeln",2,7,"Vindelns IF",2
"156",156,"David Karlsson","FC Vindeln",2,7,"Skellefteå IBK",1
"157",157,"David Karlsson","FC Vindeln",2,7,"Röbäcks IF",1
"158",158,"David Karlsson","Hammarhallen Vännäs",1,7,"Spöland Vännäs IF",1
"159",159,"David Karlsson","Hammarhallen Vännäs",1,7,"Röbäcks IF",1
"160",160,"David Karlsson","IKSU Sport",1,7,"IKSU",1
"161",161,"David Karlsson","IKSU Sport",1,7,"IBF Dalen/Sandåkerns SK",1
"162",162,"David Karlsson","Sporthallen Musköten",2,7,"IBF Dalen",1
"163",163,"David Karlsson","Sporthallen Musköten",2,7,"Sävar IK/Täfteå IK",1
"164",164,"David Karlsson","Sporthallen Musköten",2,7,"Sävar IK/Täfteå IK",1
"165",165,"David Karlsson","Sporthallen Musköten",2,7,"IBF Dalen",1
"166",166,"David Karlsson","Umeå Energi Arena Öst",1,7,"IBF Dalen",1
"167",167,"David Karlsson","Umeå Energi Arena Öst",1,7,"Umeå City IBF",1
"168",168,"David Morén","Eddahallen",1,3,"Skellefteå IBK",1
"169",169,"David Morén","Eddahallen",1,3,"Ersboda SK",1
"170",170,"David Morén","Örjanshallen",2,3,"Umeå City IBF",1
"171",171,"David Morén","Örjanshallen",2,3,"Clemensnäs IF /Bureå IF",1
"172",172,"David Morén","Örjanshallen",2,3,"Rönnskär Railcare IF",1
"173",173,"David Morén","Örjanshallen",2,3,"Clemensnäs IF /Bureå IF",1
"174",174,"Elias Bark Pettersson","Balderhallen B",1,1,"Gullänget-Kroksta IBS",1
"175",175,"Elias Bark Pettersson","Balderhallen B",1,1,"Kågedalens AIF",1
"176",176,"Elias Norden","Balderhallen B",2,2,"Umeå City IBF",1
"177",177,"Elias Norden","Balderhallen B",2,2,"Gamla Stan IBK",1
"178",178,"Elias Norden","Balderhallen B",2,2,"Kågedalens AIF",1
"179",179,"Elias Norden","Balderhallen B",2,2,"Umeå City IBF",1
"180",180,"Elin Lindgren","Örnsköldsviks Sporthall",2,2,"Gamla Stan IBK",1
"181",181,"Elin Lindgren","Örnsköldsviks Sporthall",2,2,"Rönnskär Railcare IF",1
"182",182,"Elin Lindgren","Örnsköldsviks Sporthall",2,2,"Örnsköldsvik IBK /IBF",2
"183",183,"Erik Hörnros","Ersängshallen",1,6,"Ersboda SK",1
"184",184,"Erik Hörnros","Ersängshallen",1,6,"IBF Dalen/Sandåkerns SK",1
"185",185,"Erik Hörnros","FC Vindeln",1,6,"Vindelns IF",1
"186",186,"Erik Hörnros","FC Vindeln",1,6,"IBF Dalen/Sandåkerns SK",1
"187",187,"Erik Hörnros","Sporthallen Musköten",3,6,"Gamla Stan IBK",1
"188",188,"Erik Hörnros","Sporthallen Musköten",3,6,"IBF Dalen",2
"189",189,"Erik Hörnros","Sporthallen Musköten",3,6,"Gullänget-Kroksta IBS",1
"190",190,"Erik Hörnros","Sporthallen Musköten",3,6,"Täfteå IK /Sävar IK",1
"191",191,"Erik Hörnros","Sporthallen Musköten",3,6,"IBF Dalen",1
"192",192,"Erik Hörnros","Vildmannahallen",1,6,"Gamla Stan IBK",1
"193",193,"Erik Hörnros","Vildmannahallen",1,6,"Umeå City IBF",1
"194",194,"Fredrik Söderholm","Skyttis Arena",2,4,"Gullänget-Kroksta IBS",2
"195",195,"Fredrik Söderholm","Skyttis Arena",2,4,"Sävar IK/Täfteå IK",1
"196",196,"Fredrik Söderholm","Skyttis Arena",2,4,"IBF Dalen",1
"197",197,"Fredrik Söderholm","Örnsköldsviks Sporthall",2,4,"Örnsköldsvik IBK /IBF",2
"198",198,"Fredrik Söderholm","Örnsköldsviks Sporthall",2,4,"Umeå City IBF",1
"199",199,"Fredrik Söderholm","Örnsköldsviks Sporthall",2,4,"Team Thorengruppen SK",1
"200",200,"Gustav Broadhall","Elofssonhallen",1,10,"Röbäcks IF",1
"201",201,"Gustav Broadhall","Elofssonhallen",1,10,"Skellefteå IBK",1
"202",202,"Gustav Broadhall","FC Vindeln",1,10,"Vindelns IF",1
"203",203,"Gustav Broadhall","FC Vindeln",1,10,"IKSU",1
"204",204,"Gustav Broadhall","Midgårdshallen",2,10,"IKSU",1
"205",205,"Gustav Broadhall","Midgårdshallen",2,10,"Vindelns IF",1
"206",206,"Gustav Broadhall","Midgårdshallen",2,10,"Team Thorengruppen SK",1
"207",207,"Gustav Broadhall","Midgårdshallen",2,10,"Örnsköldsvik IBK /IBF",1
"208",208,"Gustav Broadhall","Olasjöhallen",1,10,"Täfteå IK /Sävar IK",1
"209",209,"Gustav Broadhall","Olasjöhallen",1,10,"Obbola IK",1
"210",210,"Gustav Broadhall","Sjöfruhallen",2,10,"Umeå City IBF",1
"211",211,"Gustav Broadhall","Sjöfruhallen",2,10,"Gimonäs Umeå IF",2
"212",212,"Gustav Broadhall","Sjöfruhallen",2,10,"Kågedalens AIF",1
"213",213,"Gustav Broadhall","Sporthallen Musköten",1,10,"Gullänget-Kroksta IBS",1
"214",214,"Gustav Broadhall","Sporthallen Musköten",1,10,"IBF Dalen",1
"215",215,"Gustav Broadhall","Sävaråhallen",1,10,"Sävar IK/Täfteå IK",1
"216",216,"Gustav Broadhall","Sävaråhallen",1,10,"Clemensnäs IF /Bureå IF",1
"217",217,"Gustav Broadhall","Vildmannahallen",1,10,"Umeå City IBF",1
"218",218,"Gustav Broadhall","Vildmannahallen",1,10,"Rönnskär Railcare IF",1
"219",219,"Göran Edlund","Örnsköldsviks Sporthall",1,1,"Umeå City IBF",1
"220",220,"Göran Edlund","Örnsköldsviks Sporthall",1,1,"Gullänget-Kroksta IBS",1
"221",221,"Göran Norberg","Skyttis Arena",1,2,"Spöland Vännäs IF",1
"222",222,"Göran Norberg","Skyttis Arena",1,2,"Örnsköldsvik IBK /IBF",1
"223",223,"Göran Norberg","Örnsköldsviks Sporthall",1,2,"Sävar IK/Täfteå IK",1
"224",224,"Göran Norberg","Örnsköldsviks Sporthall",1,2,"Gullänget-Kroksta IBS",1
"225",225,"Hanna Wendén","Elofssonhallen",2,7,"Holmsund City IBC/GUIF",1
"226",226,"Hanna Wendén","Elofssonhallen",2,7,"Ersboda SK",1
"227",227,"Hanna Wendén","Elofssonhallen",2,7,"Röbäcks IF",1
"228",228,"Hanna Wendén","Elofssonhallen",2,7,"Röbäcks IF",1
"229",229,"Hanna Wendén","Ersängshallen",1,7,"Holmsund City IBC/GUIF",1
"230",230,"Hanna Wendén","Ersängshallen",1,7,"Ersboda SK",1
"231",231,"Hanna Wendén","Sporthallen Musköten",1,7,"Umeå City IBF",1
"232",232,"Hanna Wendén","Sporthallen Musköten",1,7,"IBF Dalen",1
"233",233,"Hanna Wendén","Storsjöhallen",2,7,"Holmsund City IBC/GUIF",2
"234",234,"Hanna Wendén","Storsjöhallen",2,7,"Vindelns IF",1
"235",235,"Hanna Wendén","Storsjöhallen",2,7,"Spöland Vännäs IF",1
"236",236,"Hanna Wendén","Umeå Energi Arena Väst",1,7,"Gimonäs Umeå IF",1
"237",237,"Hanna Wendén","Umeå Energi Arena Väst",1,7,"Gamla Stan IBK",1
"238",238,"Isak Lindeberg Svensson","Sporthallen Musköten",1,1,"Sävar IK/Täfteå IK",1
"239",239,"Isak Lindeberg Svensson","Sporthallen Musköten",1,1,"IBF Dalen",1
"240",240,"Ivica Matanovic","Nolaskolan",1,1,"Rönnskär Railcare IF",1
"241",241,"Ivica Matanovic","Nolaskolan",1,1,"Gullänget-Kroksta IBS",1
"242",242,"Jens Marklund","Örjanshallen",1,1,"Rönnskär Railcare IF",1
"243",243,"Jens Marklund","Örjanshallen",1,1,"Clemensnäs IF /Bureå IF",1
"244",244,"Jimmy Norlund","Ersängshallen",1,6,"Ersboda SK",1
"245",245,"Jimmy Norlund","Ersängshallen",1,6,"IBF Dalen/Sandåkerns SK",1
"246",246,"Jimmy Norlund","FC Vindeln",1,6,"Vindelns IF",1
"247",247,"Jimmy Norlund","FC Vindeln",1,6,"IBF Dalen/Sandåkerns SK",1
"248",248,"Jimmy Norlund","Sporthallen Musköten",3,6,"Täfteå IK /Sävar IK",1
"249",249,"Jimmy Norlund","Sporthallen Musköten",3,6,"Gullänget-Kroksta IBS",1
"250",250,"Jimmy Norlund","Sporthallen Musköten",3,6,"Gamla Stan IBK",1
"251",251,"Jimmy Norlund","Sporthallen Musköten",3,6,"IBF Dalen",2
"252",252,"Jimmy Norlund","Sporthallen Musköten",3,6,"IBF Dalen",1
"253",253,"Jimmy Norlund","Vildmannahallen",1,6,"Gamla Stan IBK",1
"254",254,"Jimmy Norlund","Vildmannahallen",1,6,"Umeå City IBF",1
"255",255,"Joakim Broman","Balderhallen A",1,17,"Clemensnäs IF /Bureå IF",1
"256",256,"Joakim Broman","Balderhallen A",1,17,"Gamla Stan IBK",1
"257",257,"Joakim Broman","Balderhallen B",3,17,"Umeå City IBF",1
"258",258,"Joakim Broman","Balderhallen B",3,17,"Kågedalens AIF",1
"259",259,"Joakim Broman","Balderhallen B",3,17,"IBF Dalen/Sandåkerns SK",1
"260",260,"Joakim Broman","Balderhallen B",3,17,"Gamla Stan IBK",2
"261",261,"Joakim Broman","Balderhallen B",3,17,"Skellefteå IBK",1
"262",262,"Joakim Broman","Eddahallen",3,17,"Kågedalens AIF",2
"263",263,"Joakim Broman","Eddahallen",3,17,"Gimonäs Umeå IF",1
"264",264,"Joakim Broman","Eddahallen",3,17,"Clemensnäs IF /Bureå IF",1
"265",265,"Joakim Broman","Eddahallen",3,17,"Rönnskär Railcare IF",1
"266",266,"Joakim Broman","Eddahallen",3,17,"Gamla Stan IBK",1
"267",267,"Joakim Broman","Örjanshallen",10,17,"Umeå City IBF",1
"268",268,"Joakim Broman","Örjanshallen",10,17,"Örnsköldsvik IBK /IBF",2
"269",269,"Joakim Broman","Örjanshallen",10,17,"Clemensnäs IF /Bureå IF",4
"270",270,"Joakim Broman","Örjanshallen",10,17,"Rönnskär Railcare IF",1
"271",271,"Joakim Broman","Örjanshallen",10,17,"IBF Dalen",1
"272",272,"Joakim Broman","Örjanshallen",10,17,"Gimonäs Umeå IF",1
"273",273,"Joakim Broman","Örjanshallen",10,17,"Rönnskär Railcare IF",5
"274",274,"Joakim Broman","Örjanshallen",10,17,"Gamla Stan IBK",1
"275",275,"Joakim Broman","Örjanshallen",10,17,"IBF Dalen",1
"276",276,"Joakim Broman","Örjanshallen",10,17,"Kågedalens AIF",2
"277",277,"Joakim Broman","Örjanshallen",10,17,"Sävar IK/Täfteå IK",1
"278",278,"Johan Rönnberg","Eddahallen",1,1,"Skellefteå IBK",1
"279",279,"Johan Rönnberg","Eddahallen",1,1,"Röbäcks IF",1
"280",280,"Johnnie Lundmark","Skyttis Arena",1,2,"IBF Dalen",1
"281",281,"Johnnie Lundmark","Skyttis Arena",1,2,"Gullänget-Kroksta IBS",1
"282",282,"Johnnie Lundmark","Örnsköldsviks Sporthall",1,2,"Örnsköldsvik IBK /IBF",1
"283",283,"Johnnie Lundmark","Örnsköldsviks Sporthall",1,2,"Team Thorengruppen SK",1
"284",284,"Joni Güzel","FC Vindeln",1,1,"Vindelns IF",1
"285",285,"Joni Güzel","FC Vindeln",1,1,"IBF Dalen",1
"286",286,"Julia Fältén","Elofssonhallen",3,10,"Röbäcks IF",3
"287",287,"Julia Fältén","Elofssonhallen",3,10,"IBF Dalen",1
"288",288,"Julia Fältén","Elofssonhallen",3,10,"IBF Dalen/Sandåkerns SK",1
"289",289,"Julia Fältén","Elofssonhallen",3,10,"Täfteå IK /Sävar IK",1
"290",290,"Julia Fältén","Olasjöhallen",1,10,"Holmsund City IBC/GUIF",1
"291",291,"Julia Fältén","Olasjöhallen",1,10,"Obbola IK",1
"292",292,"Julia Fältén","Sporthallen Musköten",1,10,"Clemensnäs IF /Bureå IF",1
"293",293,"Julia Fältén","Sporthallen Musköten",1,10,"IBF Dalen",1
"294",294,"Julia Fältén","Sävaråhallen",1,10,"Rönnskär Railcare IF",1
"295",295,"Julia Fältén","Sävaråhallen",1,10,"Sävar IK/Täfteå IK",1
"296",296,"Julia Fältén","Täftehallen",2,10,"Vindelns IF",1
"297",297,"Julia Fältén","Täftehallen",2,10,"Obbola IK",1
"298",298,"Julia Fältén","Täftehallen",2,10,"Täfteå IK /Sävar IK",2
"299",299,"Julia Fältén","Vildmannahallen",2,10,"IKSU",1
"300",300,"Julia Fältén","Vildmannahallen",2,10,"Umeå City IBF",1
"301",301,"Julia Fältén","Vildmannahallen",2,10,"Holmsund City IBC/GUIF",1
"302",302,"Julia Fältén","Vildmannahallen",2,10,"Clemensnäs IF /Bureå IF",1
"303",303,"Jörgen Lundberg","Balderhallen B",1,1,"Kågedalens AIF",1
"304",304,"Jörgen Lundberg","Balderhallen B",1,1,"Örnsköldsvik IBK /IBF",1
"305",305,"Kim Fallbjörk","FC Vindeln",2,15,"Vindelns IF",2
"306",306,"Kim Fallbjörk","FC Vindeln",2,15,"Spöland Vännäs IF",1
"307",307,"Kim Fallbjörk","FC Vindeln",2,15,"Täfteå IK /Sävar IK",1
"308",308,"Kim Fallbjörk","Olasjöhallen",1,15,"Spöland Vännäs IF",1
"309",309,"Kim Fallbjörk","Olasjöhallen",1,15,"Obbola IK",1
"310",310,"Kim Fallbjörk","Sporthallen Musköten",2,15,"Vindelns IF",1
"311",311,"Kim Fallbjörk","Sporthallen Musköten",2,15,"IBF Dalen/Sandåkerns SK",1
"312",312,"Kim Fallbjörk","Sporthallen Musköten",2,15,"Holmsund City IBC/GUIF",1
"313",313,"Kim Fallbjörk","Sporthallen Musköten",2,15,"IBF Dalen",1
"314",314,"Kim Fallbjörk","Storsjöhallen",2,15,"Holmsund City IBC/GUIF",1
"315",315,"Kim Fallbjörk","Storsjöhallen",2,15,"Holmsund City IBC/GUIF",1
