"","Referee","Arena","CountPerArena","TotalCount","Lag","AntalMatchPerLag"
"77","Kenth Lindqvist, Dan Pettersson","Idrottshuset, Vänersborg",1,1,"Tvåstad KIK",1
"78","Kenth Lindqvist, Sven Persson","Stadsskogshallen, Alingsås",1,1,"IBK Tygriket 99",1
"79","Kenth Lindqvist, Sven Persson","Stadsskogshallen, Alingsås",1,1,"IBK Alingsås ",1
"80","Kronoslav Kis, Esko Leppimaa","Entréhallen, Trollhättan",1,1,"Tvåstad KIK",1
"81","Kronoslav Kis, Esko Leppimaa","Entréhallen, Trollhättan",1,1,"BK Halna",1
"82","Kronoslav Kis, Johan Thaning","ICA-kvantum hallen, Mariestad",1,1,"IBK Lockerud Mariestad U",1
"83","Kronoslav Kis, Johan Thaning","ICA-kvantum hallen, Mariestad",1,1,"BK Halna",1
"84","Kronoslav Kis, Mikael Magnusson","Almåshallen - Borås",1,8,"Tvåstad KIK",1
"85","Kronoslav Kis, Mikael Magnusson","Almåshallen - Borås",1,8,"Sandareds IBS",1
"86","Kronoslav Kis, Mikael Magnusson","Arena C, Skövde",1,8,"Skövde IBF",1
"87","Kronoslav Kis, Mikael Magnusson","Arena C, Skövde",1,8,"Fagerhult Habo IBK",1
"88","Kronoslav Kis, Mikael Magnusson","Idrottshallen, Töreboda",4,8,"IBK Lidköping",1
"89","Kronoslav Kis, Mikael Magnusson","Idrottshallen, Töreboda",4,8,"IBK Alingsås",1
"90","Kronoslav Kis, Mikael Magnusson","Idrottshallen, Töreboda",4,8,"IBK Lockerud Mariestad U",1
"91","Kronoslav Kis, Mikael Magnusson","Idrottshallen, Töreboda",4,8,"BK Halna",4
"92","Kronoslav Kis, Mikael Magnusson","Idrottshallen, Töreboda",4,8,"Fristads GoIF",1
"93","Kronoslav Kis, Mikael Magnusson","UW-Elasthallen, Mariestad",2,8,"IBK Lidköping",1
"94","Kronoslav Kis, Mikael Magnusson","UW-Elasthallen, Mariestad",2,8,"Tvåstad KIK",1
"95","Kronoslav Kis, Mikael Magnusson","UW-Elasthallen, Mariestad",2,8,"IBK Lockerud Mariestad U",2
"96","Kronoslav Kis, Pedram Koublani","Arena C, Skövde",1,1,"Skövde IBF",1
"97","Kronoslav Kis, Pedram Koublani","Arena C, Skövde",1,1,"Tvåstad KIK",1
"98","Linus Svensson, Eino Vuoluterä","Idrottshallen, Töreboda",1,1,"BK Halna",1
"99","Linus Svensson, Eino Vuoluterä","Idrottshallen, Töreboda",1,1,"Mullsjö AIS",1
"100","Magnus Jansson, Henrik Sjöberg","Idrottens hus i Lidköping",1,1,"IBK Lockerud Mariestad U",1
"101","Magnus Jansson, Henrik Sjöberg","Idrottens hus i Lidköping",1,1,"IBK Lidköping",1
"102","Magnus Jansson, Pedram Koublani","Arena C, Skövde",1,8,"IBK Lockerud Mariestad U",1
"103","Magnus Jansson, Pedram Koublani","Arena C, Skövde",1,8,"Skövde IBF",1
"104","Magnus Jansson, Pedram Koublani","Habo Sporthall A-hall",1,8,"Fagerhult Habo IBK ",1
"105","Magnus Jansson, Pedram Koublani","Habo Sporthall A-hall",1,8,"Tvåstad KIK",1
"106","Magnus Jansson, Pedram Koublani","Idrottens hus i Lidköping",2,8,"IBK Alingsås",1
"107","Magnus Jansson, Pedram Koublani","Idrottens hus i Lidköping",2,8,"IBK Lidköping",2
"108","Magnus Jansson, Pedram Koublani","Idrottens hus i Lidköping",2,8,"Tvåstad KIK",1
"109","Magnus Jansson, Pedram Koublani","Kungabergshallen, Fritsla",1,8,"IBK Tygriket 99",1
"110","Magnus Jansson, Pedram Koublani","Kungabergshallen, Fritsla",1,8,"Tvåstad KIK",1
"111","Magnus Jansson, Pedram Koublani","Nyhemshallen - Mullsjö",1,8,"IBK Lidköping",1
"112","Magnus Jansson, Pedram Koublani","Nyhemshallen - Mullsjö",1,8,"Mullsjö AIS",1
"113","Magnus Jansson, Pedram Koublani","Stadsskogshallen, Alingsås",1,8,"Sandareds IBS",1
"114","Magnus Jansson, Pedram Koublani","Stadsskogshallen, Alingsås",1,8,"IBK Alingsås ",1
"115","Magnus Jansson, Pedram Koublani","UW-Elasthallen, Mariestad",1,8,"Sandareds IBS",1
"116","Magnus Jansson, Pedram Koublani","UW-Elasthallen, Mariestad",1,8,"IBK Lockerud Mariestad U",1
"117","Mattias Furbo, Esko Leppimaa","Entréhallen, Trollhättan",1,1,"Tvåstad KIK",1
"118","Mattias Furbo, Esko Leppimaa","Entréhallen, Trollhättan",1,1,"Sandareds IBS",1
"119","Mattias Furbo, Pedram Koublani","Idrottens hus i Lidköping",1,1,"IBK Lidköping",1
"120","Mattias Furbo, Pedram Koublani","Idrottens hus i Lidköping",1,1,"IBK Tygriket 99",1
"121","Mattias Furbo, Sven Persson","Idrottens hus i Lidköping",2,3,"Skövde IBF",1
"122","Mattias Furbo, Sven Persson","Idrottens hus i Lidköping",2,3,"IBK Lidköping",2
"123","Mattias Furbo, Sven Persson","Idrottens hus i Lidköping",2,3,"Sandareds IBS",1
"124","Mattias Furbo, Sven Persson","UW-Elasthallen, Mariestad",1,3,"Skövde IBF",1
"125","Mattias Furbo, Sven Persson","UW-Elasthallen, Mariestad",1,3,"IBK Lockerud Mariestad U",1
"126","Ola Forsberg, Bjarne Wesenlund","Almåshallen - Borås",2,2,"IBK Lidköping",1
"127","Ola Forsberg, Bjarne Wesenlund","Almåshallen - Borås",2,2,"BK Halna",1
"128","Ola Forsberg, Bjarne Wesenlund","Almåshallen - Borås",2,2,"Sandareds IBS",2
"129","Ola Forsberg, Carl Larsson","Fristadhallen, Fristad",1,4,"Fristads GoIF",1
"130","Ola Forsberg, Carl Larsson","Fristadhallen, Fristad",1,4,"BK Halna",1
"131","Ola Forsberg, Carl Larsson","Habo Sporthall A-hall",1,4,"Fagerhult Habo IBK ",1
"132","Ola Forsberg, Carl Larsson","Habo Sporthall A-hall",1,4,"IBK Alingsås",1
"133","Ola Forsberg, Carl Larsson","Nyhemshallen - Mullsjö",1,4,"IBK Lockerud Mariestad U",1
"134","Ola Forsberg, Carl Larsson","Nyhemshallen - Mullsjö",1,4,"Mullsjö AIS",1
"135","Ola Forsberg, Carl Larsson","Öxabäckshallen",1,4,"BK Halna",1
"136","Ola Forsberg, Carl Larsson","Öxabäckshallen",1,4,"IBK Tygriket 99",1
"137","Ola Forsberg, David Karlsson","Fristadhallen, Fristad",1,1,"IBK Lidköping",1
"138","Ola Forsberg, David Karlsson","Fristadhallen, Fristad",1,1,"Fristads GoIF",1
"139","Ola Forsberg, Harri Tjäder","Nyhemshallen - Mullsjö",1,1,"Mullsjö AIS",1
"140","Ola Forsberg, Harri Tjäder","Nyhemshallen - Mullsjö",1,1,"IBK Tygriket 99",1
"141","Ola Forsberg, Pedram Koublani","Fristadhallen, Fristad",1,1,"Sandareds IBS",1
"142","Ola Forsberg, Pedram Koublani","Fristadhallen, Fristad",1,1,"Fristads GoIF",1
"143","Pedram Koublani, Dan Pettersson","Arena C, Skövde",1,2,"BK Halna",1
"144","Pedram Koublani, Dan Pettersson","Arena C, Skövde",1,2,"Skövde IBF",1
"145","Pedram Koublani, Dan Pettersson","Stadsskogshallen, Alingsås",1,2,"Fagerhult Habo IBK",1
